en_name,cn_name
"Davis Cup Tennis ~ Davis Cup World Tour (USA, Europe) (Beta) (June, 1993)",nan
"Davis Cup Tennis ~ Davis Cup World Tour (USA, Europe)",nan
Daze Before Christmas (Australia) (Beta),nan
Daze Before Christmas (Australia),nan
Deadly Moves (USA),致命距离日
Death Duel (USA) (Beta) (1992-05-06),死亡决斗
Death Duel (USA),死亡决斗
"Death and Return of Superman, The (Europe)",超人归来(U)
"Death and Return of Superman, The (USA)",超人归来(U)
"Demolition Man (USA, Europe) (Beta)",nan
"Demolition Man (USA, Europe)",nan
"Desert Demolition (USA, Europe) (Beta) (1994-12-06)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-08)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-12) (Alt 1)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-12)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-13)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-14)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-15)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-16)",BB鸟与大野狼
"Desert Demolition (USA, Europe) (Beta) (1994-12-19)",BB鸟与大野狼
"Desert Demolition Starring Road Runner and Wile E. Coyote (USA, Europe)",nan
"Desert Strike - Return to the Gulf (USA, Europe)",沙漠攻击欧美
"Desert Strike - Wangan Sakusen ~ Desert Strike (Japan, Korea)",nan
Devil Crash MD (Japan),nan
Devilish (USA) (Beta) (1992-01-16),恶魔弹球美
Devilish - The Next Possession (USA),恶魔波子机(U)
"Dexstar (USA, Europe) (Beta) (1994-08-12)",nan
"Dexstar (USA, Europe) (Beta) (1994-08-26)",nan
Dial Q o Mawase! (Japan) (Unl),nan
Dick Tracy (World),nan
"Dick Vitale's 'Awesome, Baby!' College Hoops (USA)",nan
Dino Dini's Soccer (Europe),nan
Dino Land (USA),恐龙岛弹珠台
"Dinosaur's Tale, A (USA)",nan
"Disney Collection, The - QuackShot Starring Donald Duck + Castle of Illusion Starring Mickey Mouse (Europe)",nan
Divine Sealing (Japan) (Unl),nan
Dominus (USA) (Proto),nan
Donald in Maui Mallard (Brazil),nan
Donald in Maui Mallard (Europe) (Rev A),nan
Dong Gu Ri Te Chi Jak Jeon (Korea),nan
Doom Troopers (USA),毁灭骑兵(U)
Doraemon - Yume Dorobou to 7 Nin no Gozans (Japan),哆啦A梦-七人魔法师(J)
Double Clutch (Europe),小赛车欧
"Double Dragon (USA, Europe) (Unl)",nan
"Double Dragon 3 - The Arcade Game (USA, Europe)",双截龙3-街机版(UE)
Double Dragon II - The Revenge (Japan) (En) (Beta) (1991-10-18),双截龙2-复仇(J)
Double Dragon II - The Revenge (Japan) (En),双截龙2-复仇(J)
Double Dragon V - The Shadow Falls (USA),双截龙5-阴影降临(U)
Double Dribble - The Playoff Edition (USA),nan
Dr. Robotnik's Mean Bean Machine (Europe),魔法气泡外传
Dr. Robotnik's Mean Bean Machine (USA) (Beta),魔法气泡外传
Dr. Robotnik's Mean Bean Machine (USA),魔法气泡外传
Dragon - The Bruce Lee Story (Europe),龙的传人-李小龙传说
Dragon - The Bruce Lee Story (USA),龙的传人-李小龙传说
Dragon Ball - Final Bout (Taiwan) (Unl),nan
Dragon Ball Z - Buyuu Retsuden (Japan),龙珠Z-武勇烈传(J)
Dragon Ball Z - L'Appel du Destin (France),nan
Dragon Slayer - Eiyuu Densetsu (Japan),龙之猎手-英雄传说(J)
Dragon Slayer - Eiyuu Densetsu II (Japan),龙之猎手-英雄传说2(J)
Dragon's Eye Plus - Shanghai III (Japan),nan
"Dragon's Fury (USA, Europe)",龙之弹珠台
"Dragon's Lair (USA) (Proto) (June, 1994)",nan
Dragon's Revenge (Japan) (En),龙之弹珠台-革命版
"Dragon's Revenge (USA, Europe)",龙之弹珠台-革命版
Dream Team USA (Japan),nan
Du Shen Zhi Meng Huan Poker (Taiwan) (Unl),nan
Duke Nukem 3D (Brazil),毁灭公爵
Dune - The Battle for Arrakis (USA),沙丘魔堡-王朝的复兴(U)
Dune II - Kampf um den Wuestenplaneten (Germany),nan
Dune II - The Battle for Arrakis (Europe),nan
"Dungeons & Dragons - Warriors of the Eternal Sun (USA, Europe)",nan
Dyna Brothers (Japan),nan
Dyna Brothers 2 (Japan),恐龙兄弟2(J)
Dyna Brothers 2 Special (Japan) (Virtual Console),nan
Dynamite Duke (World) (Beta) (1990-06-21),毁灭公爵
Dynamite Duke (World) (Rev A),毁灭公爵
Dynamite Duke (World),毁灭公爵
Dynamite Headdy (Japan) (Beta) (1994-06-14),蚂蚁战士(J)
Dynamite Headdy (Japan) (Beta) (1994-06-16),蚂蚁战士(J)
"Dynamite Headdy (Japan) (Beta) (April, 1994)",蚂蚁战士(J)
Dynamite Headdy (Japan),蚂蚁战士(J)
"Dynamite Headdy (USA, Europe) (Beta) (1994-06-22)",蚂蚁战士(J)
"Dynamite Headdy (USA, Europe)",蚂蚁战士(J)
DynoBlaze (USA) (Proto),nan
EA Hockey (Europe),nan
EA Hockey (Japan),nan
EA Sports Double Header (Europe),nan
ESPN Baseball Tonight (USA),夜色棒球美
ESPN National Hockey Night (USA) (Beta),nan
ESPN National Hockey Night (USA),nan
ESPN Speed World (USA) (Beta),极速世界美
ESPN Speed World (USA),极速世界美
ESPN Sunday Night NFL (USA) (Beta),nan
ESPN Sunday Night NFL (USA),nan
"ESWAT - City Under Siege (USA, Europe) (Rev A)",武装刑警-围困之城(UE)
Earnest Evans (USA) (Beta),热心的埃文斯
Earnest Evans (USA),热心的埃文斯
"Earth Defense ~ Earth Defend, The (USA, Asia) (Unl)",nan
Earthworm Jim (Europe),蚯蚓战士1
Earthworm Jim (USA) (Beta) (1994-07-28),蚯蚓战士1
Earthworm Jim (USA),蚯蚓战士1
Earthworm Jim 2 (Europe) (Beta) (1995-08-24),蚯蚓战士2
Earthworm Jim 2 (Europe),蚯蚓战士2
Earthworm Jim 2 (USA),蚯蚓战士2
"Ecco - The Tides of Time (Europe) (En,Fr,De,Es)",小海豚退潮后的游戏时间美
Ecco - The Tides of Time (USA) (Beta) (1994-04-13),小海豚退潮后的游戏时间美
Ecco - The Tides of Time (USA) (Beta) (1994-04-29),小海豚退潮后的游戏时间美
Ecco - The Tides of Time (USA) (Beta) (Earlier),小海豚退潮后的游戏时间美
Ecco - The Tides of Time (USA),小海豚退潮后的游戏时间美
"Ecco Jr. (USA, Australia) (Beta)",海豚历险Jr(U)
"Ecco Jr. (USA, Australia) (Rev A) (Beta)",海豚历险Jr(U)
"Ecco Jr. (USA, Australia)",海豚历险Jr(U)
Ecco the Dolphin (Japan),海豚历险(J)
"Ecco the Dolphin (USA, Europe, Korea) (Rev A) (Beta) (1993-06-29)",海豚历险(J)
"Ecco the Dolphin (USA, Europe, Korea)",海豚历险(J)
Ecco the Dolphin II (Japan),nan
El.Viento (Japan),旋风女战士(J)
El.Viento (USA),旋风女战士(J)
Elemental Master (Japan),强力支配者
Elemental Master (USA),强力支配者
Eliminate Down (Japan),nan
Elitserien 95 (Sweden),nan
Elitserien 96 (Sweden),nan
Empire of Steel (Europe),nan
Escape From Mars Starring Taz (USA) (Beta) (1994-03-09),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-04-18),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-05-09),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-05-18),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-05-23),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-06-02),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-06-07),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-06-10),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-06-14),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-06-18),古惑狼逃离火星
Escape From Mars Starring Taz (USA) (Beta) (1994-06-20),古惑狼逃离火星
Eternal Champions (Europe) (Beta),永恒之冠
Eternal Champions (Europe),永恒之冠
"Eternal Champions (Japan, Korea) (Beta)",永恒之冠
"Eternal Champions (Japan, Korea)",永恒之冠
Eternal Champions (USA),永恒之冠
Europa Sensen (Japan),nan
European Club Soccer (Europe) (Beta) (1991-10-25),nan
European Club Soccer (Europe),nan
Evander Holyfield's 'Real Deal' Boxing (World),nan
"Ex-Mutants (USA, Europe)",ex异种美欧
Ex-Ranza (Japan) (Beta),机动战神(J)
Ex-Ranza (Japan),机动战神(J)
Exile (USA) (Alt 1),流放
Exile (USA),流放
Exile - Toki no Hazama he (Japan),nan
Exo Squad (Europe),空中战警
Exo Squad (USA) (Beta),空中战警
Exo Squad (USA),空中战警
Exodus - Journey to the Promised Land (USA) (Unl),nan
"F-117 Night Storm (USA, Europe)",nan
F-117 Stealth - Operation - Night Storm (Japan),nan
F-15 Strike Eagle II (Europe),f15猎鹰行动2
F-15 Strike Eagle II (USA) (Beta) (1992-07-13),f15猎鹰行动2
F-15 Strike Eagle II (USA) (Sample),f15猎鹰行动2
F-15 Strike Eagle II (USA),f15猎鹰行动2
F-22 Interceptor (USA) (1991-09-17) (Sega Channel),f22拦截机美
F-22 Interceptor (USA) (Beta),f22拦截机美
F-22 Interceptor - Advanced Tactical Fighter (Japan),f22拦截机
"F-22 Interceptor - Advanced Tactical Fighter (USA) (June, 1992)",f22拦截机
"F-22 Interceptor - Advanced Tactical Fighter (USA, Europe) (September, 1991)",f22拦截机
F1 (Europe),nan
F1 - World Championship Edition (Europe) (Beta),方程式赛车美
F1 - World Championship Edition (Europe),方程式赛车美
F1 - World Championship Edition (USA) (Proto 1),方程式赛车美
F1 - World Championship Edition (USA) (Proto 2),方程式赛车美
F1 Circus MD (Japan),nan
F1 Circus MD (USA) (Proto) (1991-12-28) (Sega Channel),nan
"FIFA 98 - Road to World Cup (Europe) (En,Fr,Es,It,Sv)",nan
"FIFA International Soccer (Japan) (En,Ja)",nan
"FIFA International Soccer (USA, Europe) (En,Fr,De,Es)",nan
"FIFA Soccer 95 (Korea) (En,Fr,De,Es)",nan
"FIFA Soccer 95 (USA, Europe) (En,Fr,De,Es)",nan
"FIFA Soccer 96 (USA, Europe) (En,Fr,De,Es,It,Sv)",nan
"FIFA Soccer 97 (USA, Europe) (En,Fr,De,Es,It,Sv)",nan
"FZ Senki Axis ~ Final Zone (Japan, USA)",nan
"Faery Tale Adventure, The (USA, Europe)",幻境传说美欧
Family Feud (USA),家庭竞赛
Fantasia (World) (1991-06-17) (Sega Channel),幻想曲
Fantasia (World) (Rev A),幻想曲
Fantasia (World),幻想曲
"Fantastic Dizzy (USA, Europe) (En,Fr,De,Es,It)",nan
Fastest 1 (Japan),nan
"Fatal Fury (Europe, Korea)",饿狼传说
Fatal Fury (USA),饿狼传说
"Fatal Fury 2 (USA, Korea)",饿狼传说２
"Fatal Labyrinth (USA, Europe)",nan
Fatal Rewind (Europe),机械战狗?
"Fatal Rewind (USA, Europe)",机械战狗?
Fatman (Japan),nan
Feng Kuang Tao Hua Yuan (Taiwan) (Unl),nan
Feng Shen Ying Jie Chuan (Taiwan) (Unl),封神英杰传(Cht)(Unl)
Ferias Frustradas do Pica Pau (Brazil),nan
Ferrari Grand Prix Challenge (Europe),长途汽车挑战赛美
Ferrari Grand Prix Challenge (USA),长途汽车挑战赛美
"Fever Pitch Soccer (Europe) (En,Fr,De,Es,It)",nan
Fido Dido (USA) (Proto),七喜小子
"Fighting Masters (Japan, Korea)",星际主人日韩
Fighting Masters (USA),星际主人日韩
Final Blow (Japan) (En) (Beta) (1990-01-16),nan
Final Blow (Japan) (En),nan
Fire Mustang (Japan),nan
Fire Shark (Europe),鲛!鲛!鲛!
Fire Shark (USA),鲛!鲛!鲛!
Flash Point (Japan) (En) (Proto),nan
"Flashback (Europe) (En,Fr)",闪电归来(J)
Flashback (Japan),闪电归来(J)
"Flashback - The Quest for Identity (USA) (En,Fr)",回到过去-印地安之谜
"Flicky (USA, Europe)",小鸟菲基
Flink (Europe),nan
"Flintstones, The (Europe)",石头族乐园
"Flintstones, The (Japan)",石头族乐园
"Flintstones, The (USA)",石头族乐园
Flux (Europe) (Beta) (Requires MegaCD) (Program),nan
Flux (Europe) (Requires MegaCD) (Program),nan
Foreman for Real (World),真实拳击
Forgotten Worlds (World) (Rev A),空中魂斗罗
Forgotten Worlds (World),空中魂斗罗
Formula One (USA),nan
"Frank Thomas Big Hurt Baseball (USA, Europe)",法兰克汤姆斯棒球
Frog Dude (Europe) (Proto),nan
From TV Animation Slam Dunk - Kyougou Makkou Taiketsu! (Japan),灌篮高手-强豪对决(J)
Fun 'n Games (Europe),nan
Fun 'n' Games (USA),nan
Fun Car Rally (USA) (Proto),nan
Funny World & Balloon Boy (USA) (Unl),nan
Fushigi no Umi no Nadia (Japan),深海之迷日
G-LOC - Air Battle (World) (1992-11-23) (Sega Channel),nan
G-LOC - Air Battle (World) (Beta),nan
G-LOC - Air Battle (World),nan
GEMS (USA) (v2.8) (Beta) (1994-06-04) (Program),nan
Gadget Twins (USA),双胞小飞机
"Gaiares (Japan, USA)",宇宙巡航舰
Gain Ground (Europe),nan
Gain Ground (Japan) (En),nan
Gain Ground (USA),nan
Gain Ground (Unknown) (Beta) (1990-07-27),nan
Galaxy Force II (Japan) (En) (Virtual Console),星际力量2世界
Galaxy Force II (Japan) (En),星际力量2世界
"Galaxy Force II (USA, Europe) (Steam Version)",星际力量2世界
Galaxy Force II (World) (Rev A),星际力量2世界
Gambler Jiko Chuushinha - Katayama Masayuki no Mahjong Doujou (Japan),nan
"Game Genie (USA, Europe) (Program)",游戏精灵
"Game Genie (USA, Europe) (Rev A) (Program)",游戏精灵
Game Toshokan (Japan) (Rev A) (Program),nan
Game no Kanzume Otokuyou (Japan) (Sega Channel),nan
"Garfield - Caught in the Act (USA, Europe)",加啡猫
Gargoyles (USA),暗夜兽王(U)
Garou Densetsu - Shukumei no Tatakai (Japan),饿狼传说-宿命之战(J)
Garou Densetsu 2 - Aratanaru Tatakai (Japan),饿狼传说2-新的战斗(J)
Garry Kitchen's Super Battletank - War in the Gulf (USA),nan
"Gauntlet (Japan) (En,Ja) (Beta)",nan
"Gauntlet (Japan) (En,Ja)",nan
"Gauntlet IV (USA, Europe) (Beta)",nan
"Gauntlet IV (USA, Europe)",nan
Gemfire (USA),皇家血裔
"General Chaos (USA, Europe)",混乱将军
General Chaos Daikonsen (Japan),nan
"Generations Lost (USA, Europe)",失落的世界
Genghis Khan II - Clan of the Gray Wolf (USA),nan
George Foreman's KO Boxing (Europe),nan
George Foreman's KO Boxing (USA),nan
Ghostbusters (World) (Rev A) (Beta) (1990-05-01),魔鬼克星
Ghostbusters (World) (Rev A),魔鬼克星
Ghostbusters (World),魔鬼克星
Global Gladiators (Europe),nan
Go Net (Japan),nan
Gods (Europe),异神战士
Gods (Japan),异神战士
Gods (USA) (Beta),异神战士
Gods (USA),异神战士
Golden Axe (World) (Beta) (1989-10-14),nan
Golden Axe (World) (Beta) (1989-11-22),nan
Golden Axe (World) (Rev A),nan
Golden Axe (World) (Rev B) (Sega Smash Pack),nan
Golden Axe (World),nan
Golden Axe II (World) (Beta),战斧2
Golden Axe II (World),战斧2
Golden Axe III (Europe) (Virtual Console),战斧3
Golden Axe III (Japan) (En),战斧3
Goofy's Hysterical History Tour (USA),果菲狗
Gouketsuji Ichizoku (Japan),豪血寺一族(J)
"Granada (Japan, USA) (Rev A)",格兰达战记
"Granada (Japan, USA)",格兰达战记
GrandSlam - The Tennis Tournament '92 (Japan),nan
GrandSlam - The Tennis Tournament (Europe),nan
Great Circus Mystery - Mickey to Minnie Magical Adventure 2 (Japan),nan
"Great Circus Mystery Starring Mickey & Minnie, The (USA)",nan
"Great Waldo Search, The (USA)",沃尔多大法师美
Greatest Heavyweights (Europe),nan
Greatest Heavyweights (Japan),nan
Greatest Heavyweights (USA),nan
"Greendog - The Beached Surfer Dude! (USA, Europe)",nan
Grind Stormer (USA),碾磨暴风雨
Growl (USA) (Beta) (1991-08-26),咆哮如雷
Growl (USA),咆哮如雷
Gunfight 3 in 1 (Taiwan) (En) (Unl),nan
Gunship (Europe),武装直升机欧
Gunstar Heroes (Europe),火枪英雄
"Gunstar Heroes (Japan) (Sample) (April, 1993)",火枪英雄
Gunstar Heroes (Japan),火枪英雄
Gunstar Heroes (USA),火枪英雄
Gynoug (Europe),翼人
Gynoug (Japan),翼人
Hard Drivin' (World),迅猛赛车世界
"HardBall '94 (USA, Europe)",nan
HardBall '95 (USA),nan
"HardBall! (USA, Europe) (Unl)",nan
"Hardwired (USA, Europe) (Beta)",nan
"Haunting Starring Polterguy (USA, Europe)",nan
Havoc (Europe),nan
Head-On Soccer (USA),足球美
Heavy Nova (USA),nan
Heavy Unit - Mega Drive Special (Japan),nan
Hei Tao 2 - Super Big 2 (Taiwan) (Unl),nan
Hellfire (Europe),地狱火
Hellfire (Japan),地狱火
Hellfire (USA),地狱火
Hercules 2 (Taiwan) (En) (Unl),nan
Herzog Zwei (Japan),离子战机
"Herzog Zwei (USA, Europe)",离子战机
High Seas Havoc (USA) (Beta),远海历险记(U)
High Seas Havoc (USA),远海历险记(U)
Hit the Ice - VHL - The Official Video Hockey League (USA),nan
Hokuto no Ken - Shin Seikimatsu Kyuuseishu Densetsu (Japan),nan
"Home Alone (USA, Europe) (Beta) (July, 1992)",小鬼当家美欧
"Home Alone (USA, Europe)",小鬼当家美欧
Home Alone 2 - Lost in New York (USA) (Sega Channel),小鬼当家2美
Home Alone 2 - Lost in New York (USA),小鬼当家2美
Honoo no Toukyuuji - Dodge Danpei (Japan),nan
Hook (Europe),铁钩船长
Hook (USA),铁钩船长
Huan Le Tao Qi Shu - Smart Mouse (Taiwan) (Unl),nan
"Humans, The (USA)",nan
Hurricanes (Europe),nan
"Hybrid Front, The (Japan) (Beta)",联合前线
"Hybrid Front, The (Japan)",联合前线
Hyokkori Hyoutan-jima - Daitouryou wo Mezase! (Japan),nan
Hyper Dunk (Europe),nan
"Hyper Dunk - The Playoff Edition (Japan) (Beta) (February, 1994)",疯狂灌篮欧
Hyper Dunk - The Playoff Edition (Japan),疯狂灌篮欧
Hyper Marbles (Japan) (SegaNet),nan
I Love Mickey Mouse - Fushigi no Oshiro Daibouken (Japan),nan
I Love Mickey and Donald - Fushigi na Magic Box (Japan),nan
"IMG International Tour Tennis (USA, Europe)",nan
Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (SegaNet),nan
"Immortal, The (USA, Europe)",死神传说
"Incredible Crash Dummies, The (USA, Europe) (Beta)",nan
"Incredible Crash Dummies, The (USA, Europe)",nan
"Incredible Hulk, The (USA, Europe)",绿巨人
Indiana Jones and the Last Crusade (Europe),印第安纳琼斯
Indiana Jones and the Last Crusade (USA),印第安纳琼斯
"Insector X (Japan, Korea)",兵蜂x美
Insector X (USA),兵蜂x美
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-09-23),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-28) (Alt 1),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-28),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-29),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-01),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-03),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-26),nan
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-27),nan
"Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (July, 1992)",nan
Instruments of Chaos Starring Young Indiana Jones (USA),nan
International Rugby (Europe),nan
"International Sensible Soccer (Europe) (En,Fr,De,It)",nan
International Superstar Soccer Deluxe (Europe),国际足球超级明星(E)
Ishido - The Way of Stones (USA) (Unl),nan
It Came from the Desert (USA) (Proto),nan
"Itchy & Scratchy Game, The (USA) (Proto)",nan
"Izzy's Quest for the Olympic Rings (USA, Europe)",nan
J. League Champion Soccer (Japan),nan
J. League Pro Striker (Japan) (Rev A),nan
J. League Pro Striker (Japan),nan
J. League Pro Striker 2 (Japan),nan
J. League Pro Striker Perfect (Japan),nan
"Jack Nicklaus' Power Challenge Golf (USA, Europe)",高尔夫reva美
"James 'Buster' Douglas Knockout Boxing (USA, Europe)",nan
James Bond 007 - The Duel (Europe),nan
James Bond 007 - The Duel (USA),nan
"James Pond - Underwater Agent (USA, Europe)",詹姆斯邦德-道格拉斯拳击(UE)
"James Pond 3 (USA, Europe)",詹姆斯邦德3
"James Pond II (Japan, Korea)",nan
"James Pond II - Codename - Robocod (USA, Europe)",nan
Jammit (USA),街头篮球美
Janou Touryuumon (Japan),nan
Jantei Monogatari (Japan),雀侦物语
"Jashin Draxos (Japan, Korea)",nan
Jelly Boy (Europe) (Proto),nan
Jennifer Capriati Tennis (USA),詹尼佛网球
Jeopardy! - Deluxe Edition (USA),nan
Jeopardy! - Sports Edition (USA),nan
Jerry Glanville's Pigskin Footbrawl (USA),nan
Jesse 'The Body' Ventura - Wrestling Superstars (USA) (Proto) (1992-03-02),nan
Jewel Master (Japan),宝石支配者
"Jewel Master (USA, Europe)",宝石支配者
Jim Power - The Arcade Game (USA) (Proto) [b],nan
Jimmy White's Whirlwind Snooker (Europe),nan
Jiu Ji Ma Jiang II - Ye Yan Bian (Taiwan) (Unl),nan
Joe & Mac (USA),nan
Joe Montana Football (World),约翰麦登橄榄球世界
Joe Montana II Sports Talk Football (World) (Rev A),nan
Joe Montana II Sports Talk Football (World),nan
"John Madden Football '92 (USA, Europe)",nan
"John Madden Football '93 (USA, Europe)",nan
"John Madden Football (USA, Europe) (1990-11-07) (Sega Channel)",约翰马顿美式足球
"John Madden Football (USA, Europe)",约翰马顿美式足球
John Madden Football - Championship Edition (USA),nan
John Madden Football - Pro Football (Japan),nan
"Jordan vs Bird (USA, Europe) (Rev A)",nan
"Jordan vs Bird (USA, Europe)",nan
Jordan vs Bird - One on One (Japan),nan
Joshua & the Battle of Jericho (USA) (Unl),nan
Journey from Darkness - Strider Returns (USA),nan
JuJu Densetsu (Japan) (En),nan
Judge Dredd (World) (Beta),超时空战警
Judge Dredd (World),超时空战警
"Junction (Japan, USA)",nan
"Jungle Book, The (Europe)",人猿泰山
"Jungle Book, The (USA)",人猿泰山
"Jungle Strike (USA, Europe) (Beta)",丛林攻击
"Jungle Strike (USA, Europe)",丛林攻击
Jungle Strike - Uketsugareta Kyouki (Japan),nan
Junker's High (Japan) (Beta),nan
Jurassic Park (Europe) (1993-06-14) (Sega Channel),nan
Jurassic Park (Europe),nan
Jurassic Park (Japan),nan
Jurassic Park (USA) (1993-05-26) (Sega Channel),nan
"Jurassic Park (USA) (Beta) (May, 1993)",nan
Jurassic Park (USA),nan
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-20)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-22)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-30)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-08)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-13)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-14)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-15)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-17)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-18)",侏罗纪公园-狂暴版
"Jurassic Park - Rampage Edition (USA, Europe)",侏罗纪公园-狂暴版
Justice League Task Force (World),正义联盟超人格斗
Juuouki (Japan) (Rev A),兽王记
Juuouki (Japan),兽王记
Juusou Kihei Leynos (Japan) (Virtual Console),nan
Juusou Kihei Leynos (Japan),nan
Ka-Ge-Ki (Japan),火激
Ka-Ge-Ki - Fists of Steel (USA),火激
"Kawasaki Superbike Challenge (USA, Europe) (Beta)",川崎机车赛
"Kawasaki Superbike Challenge (USA, Europe)",川崎机车赛
"Kick Boxing, The (Japan, Korea)",nan
Kick Off 3 - European Challenge (Europe),ko足球欧洲联赛
"Kid Chameleon (USA, Europe) (Beta) (1991-12-19)",变色龙
"Kid Chameleon (USA, Europe)",变色龙
Kidou Keisatsu Patlabor - 98-Shiki Kidou Seyo! (Japan),nan
"Killing Game Show, The (Japan)",机械精灵
King Salmon (Japan),鲑鱼王
King Salmon - The Big Catch (USA),nan
"King of Fighters '99, The (Taiwan) (Unl)",格斗之王99
"King of Fighters 2000, The (Taiwan) (Unl)",格斗之王2000
"King of Fighters 98', The (Taiwan) (Unl)",格斗之王98
King of the Monsters (Europe),万兽之王
King of the Monsters (Japan),万兽之王
King of the Monsters (USA),万兽之王
King of the Monsters 2 (USA),万兽之王２
"King's Bounty - The Conqueror's Quest (USA, Europe)",nan
Kishi Densetsu (Japan),nan
Kiss Shot (Japan) (SegaNet),nan
Klax (Japan) (Namco),nan
"Klax (USA, Europe) (Beta) (1990-06-21) (Tengen)",nan
"Klax (USA, Europe) (Tengen)",nan
Koutetsu Teikoku (Japan),钢铁帝国
"Krusty's Super Fun House (USA, Europe) (Rev A)",nan
"Krusty's Super Fun House (USA, Europe)",nan
Kujaku Ou 2 - Geneijou (Japan),孔雀王2(J)
Kuuga - Operation Code 'Vapor Trail' (Japan),空牙-行动代号(J)
Kyuukai Douchuuki (Japan) (Sega Channel),nan
Kyuukai Douchuuki (Japan),nan
Kyuukyoku Tiger (Japan),nan
LHX Attack Chopper (Japan),nan
"LHX Attack Chopper (USA, Europe)",nan
"La Russa Baseball 95 (USA, Australia)",nan
"Lakers versus Celtics and the NBA Playoffs (USA, Europe)",nan
Landstalker (USA) (1993-07-13) (Sega Channel),nan
Landstalker (USA) (Beta) (1993-02-24),nan
Landstalker (USA),nan
Landstalker - Die Schatze von Konig Nolo (Germany),nan
Landstalker - Koutei no Zaihou (Japan),nan
Landstalker - Le Tresor du Roi Nole (France),nan
Landstalker - The Treasures of King Nole (Europe),秘境魔宝
Langrisser (Japan),梦幻模拟战
Langrisser II (Japan) (Rev A),梦幻模拟战2
Langrisser II (Japan) (Rev B),梦幻模拟战2
Langrisser II (Japan),梦幻模拟战2
"Last Action Hero (USA, Europe)",最后魔鬼英雄
"Last Battle (USA, Europe, Korea)",北斗神拳
"Lawnmower Man, The (USA, Europe)",除魔战士
"Legend of Galahad, The ~ Galahad (USA, Europe)",nan
Legend of Wukong (World) (Unl),nan
"Legende de Thor, La (France)",nan
Lemmings (Europe),旅鼠总动员
"Lemmings (Japan, USA)",旅鼠总动员
"Lemmings (Japan, USA, Korea) (Rev A)",旅鼠总动员
Lemmings 2 - The Tribes (Europe),旅鼠总动员2
Lemmings 2 - The Tribes (USA),旅鼠总动员2
Lethal Enforcers (Europe),nan
Lethal Enforcers (Japan),nan
Lethal Enforcers (USA) (Beta) (1993-08-13),nan
Lethal Enforcers (USA),nan
Lethal Enforcers II - Gun Fighters (Europe),双枪2-致命杀手(U)
Lethal Enforcers II - Gun Fighters (USA),双枪2-致命杀手(U)
Liberty or Death (USA),独立战争
"Light Crusader (Europe) (En,Fr,De,Es)",光之十字军战士
Light Crusader (Japan),光之十字军战士
"Light Crusader (Korea) (En,Ko)",光之十字军战士
Light Crusader (USA) (Beta) (1995-06-08),光之十字军战士
Light Crusader (USA),光之十字军战士
