en_name,cn_name
FIFA World Cup - Germany 2006,FIFA足球 2006德国世界杯
NFL Street 2 Unleashed,NFL街头橄榄球2 释放
Numpla & Oekaki Puzzle,魔法数独
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE Portable,实战柏青嫂必胜法!北斗神拳SE 携带版
FIFA Street 2,FIFA街头足球2
Yamasa Digi Portable - Matsuri no Tatsujin - Win-Chan no Natsumatsuri,山佐Digi-祭典达人 携带版
Rain Wonder Trip - Limited Edition,Rain的奇妙旅程-限量版
Dead to Rights - Reckoning,脱狱潜龙-清算
FIFA World Cup - Germany 2006,FIFA足球 2006德国世界杯
Madden NFL 07,劲爆美式橄榄球2007
TalkMan Euro (Microphone Doukonban),翻译精灵 欧洲语言(麦克风同捆版)
Payout Poker & Casino,扑克赌场
Winning Post 6 2006,赛马大亨6 2006
Guilty Gear Judgment,罪恶装备 审判
Tama-Run,水银融化
Simple 2500 Series Portable Vol. 7 - The Doko Demo Kanji Quiz 2006,廉价2500系列Vol.7-汉字鉴定2006
Moto GP,摩托GP
King's Field - Additional II,国王密令-附加版2
Pirates of the Caribbean - Dead Man's Chest,加勒比海盗-聚魂棺
Shichida Shiki Training - Unou Tanren Portable,右脑锻炼 携带版
Pac-Man World Rally,吃豆人 世界拉力
Syphon Filter - Dark Mirror,虹吸战士-黑镜
Carol Vorderman's Sudoku,卡罗尔沃德曼的数独
TalkMan,翻译精灵
Pocket Racers,口袋赛车
Valhalla Knights,瓦尔哈拉骑士
Gradius Collection,宇宙巡航机 携带版
Cars,汽车总动员
Def Jam - Fight for NY - The Takeover,纽约街头教父-制霸之道
Ultimate Ghosts 'n Goblins,极 魔界村
Def Jam - Fight for NY - The Takeover,纽约街头教父-制霸之道
50 Cent - Bulletproof - G-Unit Edition,50美分-防弹 G-Unit版50
Rapala Trophies,职业钓鱼
Street Supremacy,首都高-街头至尊
Gangs of London,伦敦黑帮
Super Monkey Ball Adventure,超级猴子球
Miami Vice - The Game,迈阿密风云
Taikou Risshiden IV,太阁立志传4
Bubble Bobble - Magical Tower Daisakusen,泡泡龙-魔塔大作战
Capcom Classics Collection,卡普空经典游戏合集
Tales of Phantasia - Full Voice Edition,幻想传说-全语音版
Guilty Gear Judgment,罪恶装备 审判
Loco Roco,乐克乐克
Taiko no Tatsujin Portable 2,太鼓达人2 携带版
Blood+ Final Peace,最后的吸血鬼+
Kangaeru EXIT,紧急出口2
World Championship Poker - Featuring Howard Lederer - All In,世界扑克锦标赛
NASCAR,云斯顿赛车
Yarudora Portable - Blood the Last Vampire,互动剧场-最后的吸血鬼
Ultimate Ghosts 'n Goblins,极 魔界村
Pilot Ni Narou! Flying All Stars,飞行大考验-名机总动员
Rain Wonder Trip,Rain的奇妙旅程
Tekken - Dark Resurrection,铁拳-黑暗复苏
Xtreme Party,极限派对
LEGO Star Wars II - The Original Trilogy,乐高星球大战2-原创三部曲
Ridge Racers 2,山脊赛车2
Shinki Gensou - SSII Unlimited Side,新纪幻想-圣魔战记2
Yu-Gi-Oh! Duel Monsters GX Tag Force,游戏王GX 卡片力量
NHL 07,NHL冰球07
I.Q. Mania,智商狂热
Bomberman,炸弹人 携带版
Rengoku II - The Stairway to H.E.A.V.E.N.,炼狱2
Untold Legends - The Warrior's Code,无尽传说-勇者密码
Bounty Hounds,赏金猎犬
Moegaku Portable,萌英语 携带版
Cars,汽车总动员
KuruKuru Chameleon,回转逆转变色龙
Open Season,狩猎季节
"Godfather - Mob Wars, The",教父-暴乱
Shinseiki Evangelion 2 - Tsukurareshi Sekai - Another Cases,新世纪福音战士2-人造世界
Bounty Hounds,赏金猎犬
World Series of Poker - Tournament of Champions - 2007 Edition,世界扑克大赛-2007年度版
Blokus Club Portable with Bumpy Trot,角斗士俱乐部 携带版
"Parrain, Le",教父-暴乱
"Pate, Der",教父-暴乱
Metal Gear Solid - Bande Dessinee,合金装备-电子漫画
Passport to... London,伦敦护照
Tiger Woods PGA Tour 07,泰格伍兹高尔夫球巡回赛2007
Win-TOEIC Beginners' LC,赢取-TOEIC认证LC
Just English,准确英语
Metal Gear Solid - Digital Graphic Novel,合金装备-电子漫画
Tiger Woods PGA Tour 07,泰格伍兹高尔夫球巡回赛2007
"Padrino, Il",教父-暴乱
NBA Live 07,NBA实况07
Chronicle of Dungeon Maker,迷宫创造者编年史-狩猎场
NBA 07,美国职业篮球联赛07
Moto GP,摩托GP
Gitaroo Man Lives!,吉他小子
Spectral Souls - Resurrection of the Ethereal Empire,新纪幻想-圣魔战记2
Ys - The Ark of Napishtim,伊苏-纳比斯汀的方舟
Eiyuu Densetsu - Sora no Kiseki FC,英雄传说-空之轨迹FC
Yarudora Portable - Sampaguita,互动剧场-茉莉花
Astonishia Story,阿斯特尼西亚物语
Infected,感染
FIFA 07,FIFA足球2007
Ape Academy 2,比波猴学院2
Passport to... Amsterdam,阿姆斯特丹护照
Fish Eyes Portable,鱼之眼 携带版
Fushigi Yuugi Genbu - Kaiten Gaiden - Kagami no Miko,不可思议的游戏-玄武开传 外传 镜之巫女
B-Boy,街舞男孩
Passport to... Barcelona,巴塞罗纳护照
Passport to... Prague,布拉格护照
Mercury Meltdown,水银融化
Boxer's Road 2 - The Real,拳手之路2-真实
Passport to... Rome,罗马护照
Passport to... Paris,巴黎护照
Gundam Battle Royale,高达 大混战
Scarface - Money. Power. Respect.,疤面煞星-金钱.权力.尊敬.
FIFA 07,FIFA足球2007
Taito Legends - Power-Up,Taito传奇-加强版
Gangs of London,伦敦黑帮
Boku wa Koukuu Kanseikan - Airport Hero Naha,我是航空管制官-机场英雄那霸
Jan Sangoku Musou,雀三国无双
Open Season,狩猎季节
FIFA 07,FIFA足球2007
NBA Live 07,NBA实况07
FIFA 07,FIFA足球2007
NBA Live 07,NBA实况07
"Padrino, El",教父-暴乱
NBA Live 07,NBA实况07
Princess Maker 4 Portable,美少女梦工厂4 携带版
Avatar - The Last Airbender,降世神通-最后的空气大师
Myst,神秘岛
Mercury Meltdown,水银融化
Tiger Woods PGA Tour 07,泰格伍兹高尔夫球巡回赛2007
Space Invaders - Evolution,太空侵略者-进化
Gun Showdown,荒野神枪 摊牌
Bubble Bobble - Evolution,泡泡龙-魔塔大作战
Exciting Pro Wrestling 7 - SmackDown! vs. RAW 2006,世界摔跤联盟2006
Stacked with Daniel Negreanu,丹尼尔内格里诺的筹码
Ridge Racer 2,山脊赛车2
FIFA 07,FIFA足球2007
Killzone - Liberation,杀戮地带-解放行动
Family Guy,家庭伙伴
Sudoku Coach,卡罗尔沃德曼的数独
Power Stone Collection,能量宝石
Gangs of London,伦敦黑帮
Tenchi no Mon 2 - Busouden,天地之门2-武双传
Homestar Portable,家庭星空 携带版
Ford Bold Moves Street Racing,福特街头赛车
FIFA 07 - Soccer,FIFA足球2007
NHL 07,NHL冰球07
Tenchi no Mon 2 - Busouden,天地之门2-武双传
Star Trek - Tactical Assault,星际迷航-战术攻击
Cabela's African Safari,坎贝拉非洲游猎
Scooby-Doo! Who's Watching Who,史酷比狗狗-谁在看谁
WTF - Work Time Fun,打工地狱2000
Win-TOEIC Beginners' RC,贏取-TOEIC认证RC
Medal of Honor - Heroes,荣誉勋章-英雄
Ace Combat X - Skies of Deception,皇牌空战X-诡影苍穹
Moto GP,摩托GP
Untold Legends - The Warrior's Code,无尽传说-勇者密码
Shinobido Homura,忍道-焰
Snoopy vs the Red Baron,史努比vs红男爵
Capcom Classics Collection Reloaded,卡普空经典游戏合集Reloaded
Marvel Ultimate Alliance,漫画英雄-终极联盟
Gun Showdown,荒野神枪 摊牌
KAZooK!,极限派对
Dynasty Warriors Vol. 2,真三国无双-二度进化
Spectral vs. Generation,圣魔战记vs.混沌世代
Spider-Man 2,蜘蛛侠2
50 Cent - Bulletproof - G-Unit Edition,50美分-防弹 G-Unit版50
ATV Offroad Fury Pro,沙滩机车赛 专业版
Need for Speed Carbon - Own the City,极品飞车-卡本峡谷之城市争霸
Pilot Academy,飞行员学院
Ace Combat X - Skies of Deception,皇牌空战X-诡影苍穹
NCAA Football 2007 (v2),美国大学橄榄球联赛2007
Grand Theft Auto - Vice City Stories,侠盗猎车-罪恶都市传奇
Dungeon Siege - Throne of Agony,地牢围攻-痛苦的王座
Grand Theft Auto - Vice City Stories,侠盗猎车-罪恶都市传奇
Mind Quiz,智力问答
Death Jr.II - Root of Evil,小死神2-邪恶的根源
Need for Speed Carbon - Own the City,极品飞车-卡本峡谷之城市争霸
Pro Stroke Golf - World Tour 2007,职业高尔夫-世界巡回赛2007
BattleZone,战争地带
PoPoLoCrois Monogatari - Pietro Ouji no Bouken (v2),波波罗古罗伊斯物语-陂耶多罗王子的冒险(v2)
Open Season,狩猎季节
Killzone - Liberation,杀戮地带-解放行动
Chotto Shot,随意拍
Heaven's Will,天堂的意志
Rush,洛城飙车
Power Stone Collection,能量宝石
Lumines II,音乐方块2
Every Extend Extra,音乐爆破
FIFA 07,FIFA足球2007
Capcom Classics Collection Reloaded,卡普空经典游戏合集Reloaded
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2,海豹突击队-火线小组2
LEGO Star Wars II - The Original Trilogy,乐高星球大战2-原创三部曲
Kameleon,回转逆转变色龙
X-Men Legends II - El Ascenso de Apocalipsis,X战警传奇2-天启降临
NFL Street 3,NFL街头橄榄球3
Eragon,龙骑士
EA Replay,EA经典游戏合集
Xiaolin Showdown,少林决胜
Warhammer - Battle for Atluma,战锤-阿特路玛之战
Activision Hits Remixed,Activision经典游戏合集
Asterix & Obelix XXL 2 - Mission WiFix,阿斯特利斯与奥普利斯XXL2-威尔费克斯任务
Scooby-Doo! Who's Watching Who,史酷比狗狗-谁在看谁
Ace Combat X - Skies of Deception,皇牌空战X-诡影苍穹
Yu-Gi-Oh! GX Tag Force,游戏王GX 卡片力量
Mortal Kombat - Unchained,真人快打-释放
Vulcanus - Seek & Destroy,重装战将
Reel Fishing - The Great Outdoors,鱼之眼 携带版
Dave Mirra BMX Challenge,戴夫米拉自行车越野挑战赛
Pocket Racers,口袋赛车
Gitaroo Man Lives!,吉他小子
Sudoku,数独
Sonic Rivals,索尼克 竞争者
Sega Genesis Collection,世嘉Genesis经典游戏合集
NASCAR,云斯顿赛车
Need for Speed Carbon - Own the City,极品飞车-卡本峡谷之城市争霸
Thrillville,模拟乐园 惊奇世界
Scarface - Money. Power. Respect.,疤面煞星-金钱.权力.尊敬.
"Godfather, The",教父-暴乱
Lumines II,音乐方块2
Scarface - Money. Power. Respect.,疤面煞星-金钱.权力.尊敬.
50 Cent - Bulletproof - G-Unit Edition,50美分-防弹 G-Unit版50
Simple 2500 Series Portable Vol. 8 - The Dokodemo Girl Mahjong,廉价2500系列Vol.8-美女麻将
Mind Quiz,智力问答
Jeanne d'Arc,圣女贞德
Riviera - Yakusoku no Chi,约束之地-利维艾拉
Tony Hawk's Project 8,托尼霍克滑板-八强争霸
Mortal Kombat - Unchained,真人快打-释放
Medal of Honor - Heroes,荣誉勋章-英雄
Eragon,龙骑士
Medal of Honor - Heroes,荣誉勋章-英雄
Plus Plum 2 Again Portable,天秤彩球2 携带版
Justice League Heroes,正义联盟英雄
Luxor - The Wrath of Set,卢克索-金字塔祖玛
Scarface - Money. Power. Respect.,疤面煞星-金钱.权力.尊敬.
Pump it Up - Exceed Portable,跳舞机-超越 携带版
Gunpey,线条方块
Makai Senki DisGaea Portable,魔界战记 携带版
Pro Evolution Soccer 6,实况足球6
Star Wars - Lethal Alliance,星球大战-致命联盟
Over the Hedge - Hammy Goes Nuts!,篱笆墙外-疯狂的哈米
Football Manager Handheld 2007,足球经理2007
"Sims 2 - Pets, The",模拟人生2-宠物当家
Sonic Rivals,索尼克 竞争者
Who Wants to Be a Millionaire - Party Edition,谁想成为百万富翁
Ore no Dungeon - Desire and Adventurous Spirit,我自己的迷宫
Star Trek - Tactical Assault,星际迷航-战术攻击
Dynasty Warriors Vol. 2,真三国无双-二度进化
Cars,汽车总动员
Online Chess Kingdoms,在线象棋国度
Platypus,鸭嘴兽
Akudaikan Manyuuki,恶代官漫游记
Nou ni Kaikan - Minna de Aha Taiken!,脑内快感2-全民轻松体验
Medal of Honor - Heroes,荣誉勋章-英雄
Power Stone Portable,能量宝石 携带版
Saru Get You - Piposaru Racer,捉猴啦-比波猴赛车
Crash Tag Team Racing,古惑狼赛车 团队竞速
Metal Gear Solid - Portable Ops,合金装备-掌上行动
Brothers in Arms - D-Day,战火兄弟连-登陆日
Rengoku II - The Stairway to H.E.A.V.E.N.,炼狱2
Medal of Honor - Heroes,荣誉勋章-英雄
Cabela's Dangerous Hunts - Ultimate Challenge,坎贝拉危险狩猎-终极挑战
Star Wars - Lethal Alliance,星球大战-致命联盟
Marvel Ultimate Alliance,漫画英雄-终极联盟
PaRappa The Rapper,啪啦啪啦啪
Tenchi no Mon 2 - Busouden,天地之门2-武双传
Ju and Ryu TOEIC LC (Disc1),鹫与隆 TOEIC认证LC(Disc1)
Ju and Ryu TOEIC LC (Disc2),鹫与隆 TOEIC认证LC(Disc2)
Dynasty Warriors Vol. 2,真三国无双-二度进化
Brothers in Arms - D-Day,战火兄弟连-登陆日
Bliss Island,极乐岛
WWE SmackDown! vs. RAW 2007,世界摔跤联盟2007
Justice League Heroes,正义联盟英雄
Family Guy,家庭伙伴
Samurai Warriors - State of War,战国无双
Mahjong Kakutou Club - Zenkoku Taisenban,麻雀格斗俱乐部-全国对战版
Blade Dancer - Lineage of Light,剑舞者-千年之约定
"Signore Degli Anelli, Il - Tactics",指环王-战略版
L.A. Rush,洛城飙车
"Sims 2 - Pets, The",模拟人生2-宠物当家
Blitz - Overtime,暴力橄榄球
Medal of Honor - Heroes,荣誉勋章-英雄
World Soccer Winning Eleven 10 - Ubiquitous Edition,实况足球10
Thrillville,模拟乐园 惊奇世界
Ford Street Racing - L.A. Duel,福特街头赛车-决战洛杉矶
WWE SmackDown! vs. RAW 2007,世界摔跤联盟2007
Shinobido Homura,忍道-焰
Kyoto Daigaku Atsuji Tetsuji Kyouju Kanshuu - Kanji Trainer Portable,汉字锻炼 携带版
Daisenryaku Portable 2,大战略2 携带版
Tomb Raider - Legend,古墓丽影-传奇
Makai Senki DisGaea Portable (Shokai Genteiban),魔界战记 携带版(初回限定版)
Shrek - Smash n' Crash Racing,怪物史莱克-冲撞赛车
Maplus - Portable Navi - GPS Receiver Doukonban,Maplus-便携卫星导航 GPS同捆版
Comic Party Portable,漫画同人会 携带版
Kenichirou Hakase Kanshuu - Nou ni Kaikan - Aha Taiken (v2),脑内快感 轻松体验(v2)
Sudoku & Nemonemo Logic,魔法数独
Tales of The World - Radiant Mythology,世界传说-光明神话
Need for Speed Carbon - Own the City,极品飞车-卡本峡谷之城市争霸(澳洲版)
Scooby-Doo! Who's Watching Who,史酷比狗狗-谁在看谁(澳洲版)
Metal Gear Solid - Portable Ops,合金装备-掌上行动
Need for Speed Carbon - Own the City,极品飞车-卡本峡谷之城市争霸
Tony Hawk's Underground 2 - Remix,托尼霍克地下滑板2-复刻版
Formula 1 - 06 Portable,F1格兰披治大赛2006
Bubble Bobble - Evolution,泡泡龙-魔塔大作战
Professor Sudoku,卡罗尔沃德曼的数独
P-Kara,P-卡拉
ToCA Race Driver 2 - The Ultimate Racing Simulator,超级房车赛2
Maplus - Portable Navi,Maplus-便携卫星导航
Doko Demo Issho - Let's Gakkou! (Obenkyou Pack),随身玩伴-学校生活(Obenkyou
Sega Mega Drive Collection,世嘉MegaDrive经典游戏合集
WWE SmackDown! vs. RAW 2007,世界摔跤联盟2007
World Snooker Challenge 2007,世界斯诺克锦标赛2007
Gunpey-R,线条方块
Myst,神秘岛
Wizardry Empire III - Haou no Keifu,巫术帝国3-霸王的系谱
M.A.C.H. - Modified Air Combat Heroes,空战英雄
FIFA 07,FIFA足球2007
TalkMan Shiki - Shabilingual Eikaiwa,翻译精灵式-英语会话
TalkMan Shiki - Shabilingual Eikaiwa (Microphone Doukonban),翻译精灵式-英语会话(麦克风同捆版)
Rocky Balboa,洛奇6 永远的拳王
DJ Max Emotional Sense P - Portable - Dynamic Sound Creation (International),DJMax 携带版(International)
Lost Regnum - Makutsu no Koutei,迷失王国-魔窟的皇帝
Every Extend Extra,音乐爆破
Sid Meier's Pirates!,席德梅尔的海盗
"Legend of Heroes III - Song of the Ocean, The",英雄传说-海之槛歌
TalkMan Shiki - Shabe Lingual Eikaiwa,翻译精灵式-英语会话
Parodius Portable,Q版沙罗曼蛇 携带版
Salamander Portable,沙罗曼蛇 携带版
TwinBee Portable,兵蜂 携带版
Mahjong Haoh Portable - Jansou Battle,麻雀霸王-雀庄对战
Intelligent License 2,智能执照2
Family Guy - Video Game!,家庭伙伴
NBA Live 07,NBA实况07
Routes Portable,Routes 携带版
Dungeon Siege - Throne of Agony,地牢围攻-痛苦的王座
NFL Street 3,NFL街头橄榄球3
BattleZone,战争地带
Metal Slug Anthology,合金弹头精选集
Mite Kiite Nou de Kanjite Crossword Tengoku,视听感觉-填字游戏天国
Ys - Napishtim no Hako (Special Edition),伊苏-纳比斯汀的方舟(特别版)
"Sims 2 - Pet Wan Nyan Life ,The",模拟人生2-宠物当家
Shinobido - Tales of the Ninja,忍道-焰
Routes Portable (Kinou Genteiban),Routes 携带版(Kinou
Bomberman,炸弹人
Capcom Puzzle World,卡普空益智世界
Activision Hits Remixed,Activision经典游戏合集
Medal of Honor - Heroes,荣誉勋章-英雄
Reel Fishing - The Great Outdoors,鱼之眼 携带版
World Series of Poker - Tournament of Champions - 2007 Edition,世界扑克大赛-2007年度版
Online Chess Kingdoms,在线象棋国度
New Rainbow Island - Hurdy Gurdy Daibouken!!,新彩虹岛-手风琴大冒险
Winning Eleven - Pro Evolution Soccer 2007,实况足球2007
MTX Mototrax,MTX越野摩托
Ghost Rider,恶灵骑士
Gurumin - A Monstrous Adventure,咕噜小天使-怪物历险记
Chili Con Carnage,致命卧底
"Warriors, The",战士帮
"Warriors, The",战士帮
Ratchet & Clank - Size Matters,瑞奇与叮当-尺寸事件
Lumines II,音乐方块2
Tales of Destiny 2,宿命传说2
Aedeus Memories Shinten Makai - GOC V,新天魔界混沌时代5
ToCA Race Driver 3 Challenge,超级房车赛3 挑战
Kanon,雪之少女
Rezel Cross,超杰交融
Monster Hunter Portable 2nd,怪物猎人2 携带版
Tiger Woods PGA Tour 07,泰格伍兹高尔夫球巡回赛2007
Over the Hedge - Hammy Goes Nuts!,篱笆墙外-疯狂的哈米
Arthur and the Invisibles,亚瑟和他的迷你王国
Avatar - The Legend of Aang,降世神通-最后的空气大师
Boku wa Koukuu Kanseikan - Airport Hero Shinsensai,我是航空管制官-机场英雄新千岁
Akudaikan Manyuuki - Seigi no Yaiba,恶代官漫游记-正义之刃
Shrek - Smash n' Crash Racing,怪物史莱克-冲撞赛车
Metal Slug Anthology,合金弹头精选集
Metal Slug Complete,合金弹头精选集
M.A.C.H. - Modified Air Combat Heroes,空战英雄
Simple 2500 Series Portable Vol. 9 - The My Taxi,廉价2500系列Vol.9-我的出租车
WWE SmackDown! vs. RAW 2007,世界摔跤联盟2007
Arthur and the Invisibles,亚瑟和他的迷你王国
"Hustle - Detroit Streets, The",肆无忌惮-底特律大街
Monster Kingdom - Jewel Summoner,怪兽王国-晶石召唤师
Ghost Rider,恶灵骑士
Major League Baseball 2K7,美国职业棒球大联盟2007
MLB 07 - The Show,美国职棒大联盟07
300 - March to Glory,斯巴达300勇士-光辉进军300 -
Marvel Trading Card Game,漫画英雄卡片游戏
Magic Sudoku,魔法数独
Final Armada,最后的舰队
Yu-Gi-Oh! GX Tag Force,游戏王GX 卡片力量
Lost Regnum - The Emperor of Theives,迷失王国-魔窟的皇帝
Chili Con Carnage,致命卧底
Burnout Dominator,火爆狂飙 统治者
Sid Meier's Pirates!,席德梅尔的海盗
M.A.C.H. - Modified Air Combat Heroes,空战英雄
Call of Duty - Roads to Victory,使命召唤-通往胜利之路
EA Replay,EA经典游戏合集
Championship Manager 2007,冠军足球经理2007
TMNT,忍者神龟
San Goku Shi VIII,三国志8
Puyo Puyo! - Puyo Puyo 15th Anniversary,噗哟噗哟!-噗哟噗哟15周年纪念版
Bomberman Land Portable,炸弹人乐园 携带版
"Seigneur des Anneaux, Le - Tactics",指环王-战略版
UEFA Champions League 2006-2007,欧洲冠军联赛2006-2007
Rocky Balboa,洛奇6 永远的拳王
After Burner - Black Falcon,冲破火网-黑鹰
V8 Supercars Australia 3 - Shootout,超级房车赛3 挑战
Monster Hunter Portable,怪物猎人 携带版
Virtua Tennis 3,VR网球3
Asphalt - Urban GT 2,狂野飙车2
TMNT - Teenage Mutant Ninja Turtles,忍者神龟
UEFA Champions League 2006-2007,欧洲冠军联赛2006-2007
Gunpey,线条方块
Dragon Ball Z - Shin Budokai Another Road,龙珠Z-真武道会2
Full Auto 2 - Battlelines,全能赛车2-火线追击
Puzzle Quest - Challenge of the Warlords,益智探险-战神的挑战
Test Drive Unlimited,无限试驾
Rainbow Islands Evolution,新彩虹岛-手风琴大冒险
Call of Duty - Roads to Victory,使命召唤-通往胜利之路
Full Auto 2 - Battlelines,全能赛车2-火线追击
Virtua Tennis 3,VR网球3
300 - March to Glory,斯巴达300勇士-光辉进军300 -
Prince of Persia - Rival Swords,波斯王子-宿敌之剑
Test Drive Unlimited,无限试驾
DJ Max Emotional Sense P 2 - Sound Miracle,DJMax2 携带版
"Con, The",非法地带
UEFA Champions League 2006-2007,欧洲冠军联赛2006-2007
Killzone - Liberation,杀戮地带-解放行动
Call of Duty - Roads to Victory,使命召唤-通往胜利之路
Midnight Club 3 - DUB Edition (v2),湾岸午夜俱乐部3-DUB版(v2)
UEFA Champions League 2006-2007,欧洲冠军联赛2006-2007
Exit 2,紧急出口2
Free Running,自由奔跑
Ford Street Racing - XR Edition,福特街头赛车-XR
Jikkyou Powerful Pro Yakyuu Portable 2,实况力量棒球2 携带版
Kidou Senshi Gundam Seed - Rengou vs. Z.A.F.T. Portable,机动战士高达SEED-联合军vs.扎夫特 携带版
Prince of Persia - Rival Swords,波斯王子-宿敌之剑
Innocent Life - A Futuristic Harvest Moon,新牧场物语-无暇人生
Pimp My Ride,嘻哈飙车族
Dora-Slot - Bakuenchi! Kyoujin no Hoshi II (v2),实战柏青嫂!巨人之星2(v2)
Tobidase! Trouble Hanafuda Douchuuki,飞吧!老虎的纸牌道中记
Final Fantasy,最终幻想-20周年纪念版
Valhalla Knights,瓦尔哈拉骑士
Aces of War,零式舰上战斗记 征空王
Isshou Asoberu Todai Shougi - Tsumeshogi Dojo,可以玩一生-东大将棋解残局道场
Zendoku,禅读
Mind Quiz,智力问答
Pocket Pool,狂野口袋撞球
After Burner - Black Falcon,冲破火网-黑鹰
Carol Vorderman's Sudoku,卡罗尔沃德曼的数独
Aedis Eclipse - Generation of Chaos,新天魔界混沌时代5
"Fast and The Furious,The",速度与激情-东京漂移
Metal Gear Solid - Portable Ops,合金装备-掌上行动
Minna no Chizu 2,大家的地图2
Xyanide Resurrection,幻影战机 复苏
Death Jr. II - Root of Evil,小死神2-邪恶的根源
Grand Theft Auto - Liberty City Stories (v3),侠盗猎车-自由城的故事(v3)
Burnout Dominator,火爆狂飙 统治者
Lost Regnum - Makutsu no Koutei,迷失王国-魔窟的皇帝
"Sims 2 - Pets, The",模拟人生2-宠物当家
Minna no Chizu 2 (Soft Tantaiban),大家的地图2
Cube,魔幻方块
TalkMan,翻译精灵
TalkMan Euro (Microphone Doukonban),翻译精灵 欧洲语言(麦克风同捆版)
Driver 76,横冲直撞76
Ultimate Board Game Collection,终极桌面游戏合集
WinX Club - Join the Club,魔法学院
Final Fantasy Tactics - Shishi Sensou,最终幻想 战略版-狮子战争
Diner Dash,美女餐厅
Chi Vuol Essere Milionario - Party Edition,谁想成为百万富翁
After Burner - Black Falcon,冲破火网-黑鹰
Valkyrie Profile - Lenneth,北欧女神-蕾娜斯
Heatseeker,热导追踪
Burnout Dominator,火爆狂飙 统治者
Ratchet & Clank - Size Matters,瑞奇与叮当-尺寸事件
7 Wonders of the Ancient World,世界七大奇迹7
Pirates of the Caribbean - At World's End,加勒比海盗-世界尽头
Puzzle Scape,益智方块
Driver 76,横冲直撞76
Pirates of the Caribbean - At World's End,加勒比海盗-世界尽头
Little Aid Portable,小小助手 携带版
Loco Roco (Toku Toku Pack),乐克乐克(Toku
Bleach - Heat the Soul 4,死神-灵魂升温4
Innocent Life - A futuristic Harvest Moon,新牧场物语-无暇人生
Brooktown High,布鲁克小镇 成熟季节
Juiced Eliminator,极品醉车-消除器
Legend of the Dragon,龙的传说
Crush,压缩空间
Metal Gear Solid - Portable Ops (Premium Pack),合金装备-掌上行动(Premium
Minna no Golf Jou Vol. 1 (UMD Disc 1),大众高尔夫球场Vol.1(UMD-Disc 1)
Minna no Golf Jou Vol. 1 (UMD Disc 2),大众高尔夫球场Vol.1(UMD-Disc 2)
Heatseeker,热导追踪
Smash Court Tennis 3,扣杀球场3
Crush,压缩空间
WinX Club - Join the Club,魔法学院
Surf's Up,冲浪季节
Audition Portable,劲舞团 携带版
Impossible Mission,不可能完成的任务
Final Fantasy II - Anniversary Editon,最终幻想2-20周年纪念版
Minna no Golf Jou Vol. 1 (with GPS Receiver)(UMD Disc 1),大众高尔夫球场Vol.1(GPS同捆版)(UMD-Disc 1)
Minna no Golf Jou Vol. 1 (with GPS Receiver)(UMD Disc 2),大众高尔夫球场Vol.1(GPS同捆版)(UMD-Disc 2)
Dragonball Z - Shin Budokai 2,龙珠Z-真武道会2
Marvel Trading Card Game,漫画英雄卡片游戏
Shrek the Third,怪物史莱克3
Tony Hawk's Project 8,托尼霍克滑板-八强争霸
PaRappa the Rapper,啪啦啪啦啪
Super Pocket Tennis,超级口袋网球
TalkMan Euro (Soft Tantaiban),翻译精灵 欧洲语言(Soft
Gurumin - A Monstrous Adventure,咕噜小天使-怪物历险记
Tom Clancy's Rainbow Six - Vegas,彩虹六号-维加斯
PQ2 - Practical Intelligence Quotient 2,智能执照2
Dave Mirra BMX Challenge,戴夫米拉自行车越野挑战赛
Legend of the Dragon,龙的传说
Colin McRae Rally,科林麦克雷拉力赛2005
Hot Pixel,燥点
History Channel - Great Battles of Rome,伟大的罗马战争
Dragon Ball Z - Shin Budokai 2,龙珠Z-真武道会2
Spectral vs. Generation,圣魔战记vs.混沌世代
Tony Hawk's Project 8,托尼霍克滑板-八强争霸
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2,海豹突击队-火线小组2
Dungeon Maker - Hunting Ground,迷宫创造者编年史-狩猎场
Transformers - The Game,变形金刚
Hot Brain,火热大脑-思想燃烧
Smash Court Tennis 3,扣杀球场3
Super Fruit Fall,超级水果球 豪华版
Tom Clancy's Rainbow Six - Vegas,彩虹六号-维加斯
Harry Potter and the Order of the Phoenix,哈利波特与凤凰社
SBK-07 - Superbike World Championship,世界超级摩托车锦标赛2007
Harry Potter and the Order of the Phoenix,哈利波特与凤凰社
Ratatouille,料理鼠王
"Bigs, The",大棒球联盟
Me de Unou wo Kitaeru - Sokudoku Jutsu Portable,用眼锻炼右脑速读术 携带版
Final Fantasy,最终幻想-20周年纪念版
Secret of Evangelion Portable,新世纪福音战士-机密档案 携带版
Chuukana Janshi Tenhoo Painyan Remix,中华雀士 天和牌娘 复刻版
TalkMan Shiki Shabilingual Eikaiwa for Kids! (Microphone Doukonban),翻译精灵式-英语会话儿童版(麦克风同捆版)
Hot Brain,火热大脑-思想燃烧
Ratchet & Clank 5 - Gekitotsu! Dodeka Ginga no MiriMiri Gundan,瑞奇与叮当5-激突!德迪卡银河的超微军团
Hot Wheels Ultimate Racing,风火轮终极赛车
Traxxpad - Portable Studio,音乐空间 携带版
Steel Horizon,钢铁地平线
Hard Rock Casino,硬石赌城
Xiaolin Showdown,少林决胜
