en_name,cn_name
Cruis'n Exotica (USA),异域赛车（美）
Crystalis (USA),水晶战记（美）
"Cubix - Robots for Everyone - Race 'n Robots (USA) (En,Fr,De,Es,It)",哈乐德机械赛场欧
"CyberTiger (USA, Europe)",伍兹高尔夫（美）
Cyborg Kuro-chan - Devil Fukkatsu (Japan),霹雳酷乐猫1代（日）
Cyborg Kuro-chan 2 - White Woods no Gyakushuu (Japan),霹雳酷乐猫1代（日）
DT - Lords of Genomes (Japan) (SGB Enhanced) (GB Compatible),DT–基因之战（日）
DX Jinsei Game (Japan),人生剧场dx日
DX Monopoly GB (Japan) (SGB Enhanced) (GB Compatible),大富翁DX（日）
Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan),外星宝宝撞地球（日）
"Daffy Duck - Fowl Play (USA, Europe) (GB Compatible)",达菲鸭–致富记（美）
Daffy Duck - Subette Koron de Oogane Mochi (Japan) (GB Compatible),达菲鸭致富记日
Daikaijuu Monogatari - Poyon no Dungeon Room (Japan) (SGB Enhanced) (GB Compatible),大贝兽物语1日
Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan),大贝兽物语2日
Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible),大贝兽物语–神奇地带2（日）
Daikatana (USA) (Proto) (2000-04-19),大刀（欧）
Daikatana GB (Japan) (NP),大刀日
Daiku no Gen-san - Kachikachi no Tonkachi ga Kachi (Japan) (SGB Enhanced) (GB Compatible),大力工头日
Dance Dance Revolution GB (Japan),劲舞革命1代（日）
Dance Dance Revolution GB - Disney Mix (Japan),劲爆热舞gb迪斯尼版日
Dance Dance Revolution GB 2 (Japan),劲舞革命2代（日）
Dance Dance Revolution GB 3 (Japan),劲舞革命3代（日）
Dancing Furby (Japan) (GB Compatible),音符小精灵（日）
Data-Navi Pro Yakyuu (Japan),公众棒球（日）
Data-Navi Pro Yakyuu 2 (Japan),公众棒球2
"Dave Mirra Freestyle BMX (USA, Europe)",自行车比赛（美）
"David Beckham Soccer (Europe) (En,Fr,De,Es,It)",贝克汉姆足球（欧）
"David O'Leary's Total Soccer 2000 (Europe) (En,Fr,De,Es,It,Nl)",足球总决赛2000欧
"Deadly Skies (Europe) (En,Fr,De)",致命高空（欧）
Dear Daniel no Sweet Adventure - Kitty-chan o Sagashite (Japan) (SGB Enhanced) (GB Compatible),丹尼宝贝的甜蜜旅行（日）
Deer Hunter (USA),猎鹿人（美）
Deja Vu I & II (Japan),黑道惊魂1or2
"Deja Vu I & II - The Casebooks of Ace Harding (Europe) (En,Fr)",黑道惊魂1+2（欧）
"Deja Vu I & II - The Casebooks of Ace Harding (Europe) (Fr,De)",黑道惊魂1+2（欧）
Deja Vu I & II - The Casebooks of Ace Harding (USA),黑道惊魂1+2（欧）
Dejiko no Mahjong Party (Japan),可爱麻将（日）
"Denki Blocks! (Europe) (En,Fr,De,Es,It)",电击方块（欧）
Densha de Go! (Japan),电车GO！1代（日）
Densha de Go! 2 (Japan),电车GO！2代（日）
"Dexter's Laboratory - Robot Rampage (USA, Europe)",电梯大战机器人版（美）
Dino Breeder 3 - Gaia Fukkatsu (Japan) (SGB Enhanced) (GB Compatible),饲养恐龙3代（日）
Dino Breeder 4 (Japan) (SGB Enhanced) (GB Compatible),饲养恐龙4代（日）
"Dinosaur (Europe) (En,Fr,De,Es,It)",迪斯尼恐龙（欧）
Dinosaur (USA) (Beta),迪斯尼恐龙（欧）
Dinosaur (USA),迪斯尼恐龙（欧）
"Dinosaur'us (Europe) (En,Fr,De,Es,It,Nl)",迪斯尼恐龙（美）
Diva Starz (Europe),天后星光购物狂
Diva Starz (France),天后星光购物狂
Diva Starz (Germany),天后星光购物狂
Diva Starz - Mall Mania (USA),女明星–疯狂购物（美）
Dogz (Europe),狗狗小站美
Dogz (USA),狗狗小站美1
Dokapon! - Millennium Quest (Japan) (SGB Enhanced) (GB Compatible),千年探险日
Doki x Doki Sasete!! (Japan),咕噜咕噜魔法阵
Dokidoki Densetsu - Mahoujin Guruguru (Japan),咕噜咕噜魔法（日）
Donald Duck - Daisy o Sukue! (Japan),唐老鸭日
"Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It)",唐老鸭（欧）
"Donald Duck - Quack Attack (Europe) (En,Fr,De,Es,It)",唐老鸭（美）
Donkey Kong 2001 (Japan),大金刚2001（日）
"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It) (Sample)",大金刚王国（美/欧）
"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It)",大金刚王国（美/欧）
Donkey Kong GB - Dinky Kong & Dixie Kong (Japan),大金刚GB（日）
Doraemon - Aruke Aruke Labyrinth (Japan) (GB Compatible),多啦A梦–迷宫大冒险（日）
Doraemon - Kimi to Pet no Monogatari (Japan) (GB Compatible),多啦A梦–宠物故事（日）
Doraemon Kart 2 (Japan) (SGB Enhanced) (GB Compatible),多啦A梦赛车2（日）
Doraemon Memories - Nobita no Omoide Daibouken (Japan) (GB Compatible),多啦A梦–野比大冒险（日）
Doraemon no Quiz Boy (Japan) (Rev 1),多啦A梦问答（日）
Doraemon no Quiz Boy (Japan),多啦A梦问答（日）
Doraemon no Quiz Boy 2 (Japan),小叮当益智问答2
Doraemon no Study Boy - Gakushuu Kanji Game (Japan),多啦A梦–汉字学习（日）
Doraemon no Study Boy - Kanji Yomikaki Master (Japan),小叮当汉字学习
Doraemon no Study Boy - Kuku Game (Japan),多啦A梦–乘法学习（日）
Doug - La Grande Aventure (France),杜哥的胆量（法）
Doug's Big Game (Europe),杜哥的胆量（美）
Doug's Big Game (Germany),杜哥的胆量（美）
Doug's Big Game (USA),杜哥的胆量（美）
Dr. Rin ni Kiitemite! - Koi no Rin Fuusui (Japan),林博士-恋爱的风水
"Dracula - Crazy Vampire (Europe) (En,Fr,De,Es,It)",吸血鬼德拉克拉（欧）
Dracula - Crazy Vampire (USA),吸血鬼德拉克拉（欧）
Dragon Ball Z - Densetsu no Chou Senshi-tachi (Japan),七龙珠真z超战士传说日版
