en_name,cn_name
Crayon Shin-Chan – Uchuu de Achoo! Yuujou no Oba-Karate!! (JP),蜡笔小新 宇宙友情大作战(日)ACT(动作类)
Doctor Lautrec to Boukyaku no Kishidan (JP),罗特雷克教授与忘却的骑士团(日)ETC(其他类)
E.X. Troopers (JP),EX装甲骑兵 日版游戏(日)Action(动作射击类)
Inazuma Eleven Go – Shine (JP),闪电十一人GO 光明(日)RPG(角色扮演)
Inazuma Eleven Go 2 – Chrono Stone – Neppuu (JP),闪电十一人GO2时空之石·热风(日)RPG(角色扮演)
One Piece – Unlimited Cruise SP (JP),海贼王 无尽的航海SP(日)AVG(文字类)
Layton Kyouju to Choubunmei A no Isan (JP),雷顿教授与超文明A的遗产(日)ACT(动作类)
SD Gundam G Generation 3D (JP),SD高达G世纪3D(日)Strategy(策略)
Shin Sangoku Musou VS (JP),真三国无双VS(日)ACT(动作类)
Time Travelers (JP),时间旅行者(日)ETC(其他类)
Dead or Alive – Dimensions (JP),死或生 维度(日)FTG(格斗类)
Deca Sporta – 3D Sports (JP),十项全能3D(日)SPG(运动类)
Guild 01 (JP),吉尔德 01(日)ETC(其他类)
3D Game Collection – 55 in 1 (EU)(M5),3D游戏合集 55合1(欧)PUZ(益智类)
Puzzler Brain Games (EU)(M5),解密者 头脑游戏(欧)PUZ(益智类)
Puzzler World 2012 3D (EU)(M5),解密者 头脑游戏谜题世界2012 3D(欧)PUZ(益智类)
FIFA 13 (EU)(M3),国际足球大联盟 2013(欧)SPG(体育类)
Animal Hospital (EU)(M6),动物医院(欧)SIM(模拟养成类)
Pac-Man & Galaga Dimensions (JP),吃豆人与小蜜蜂 维度(欧)ACT(动作类)
Nicola Kanshuu – Model Oshare Audition 2 (JP),妮可拉监修 模特的养成2(日)SIM(模拟养成类)
Nikoli no Sudoku 3D – 8-tsu no Puzzle de 1000-mon (JP),数独与三大谜题(日)PUZ(益智类)
Around the World with Hello Kitty and Friends (EU)(M5),凯蒂猫的世界旅行(欧)ETC(其他类)
Monster Hunter 4 (JP),怪物猎人4
3D MahJongg (EU)(M4),3D麻将(欧)PUZ(益智类)
Jewel Master – Cradle of Egypt 2 3D (EU)(M4),珠宝大师 埃及的摇篮(欧)PUZ(益智类)
Gardenscapes (EU)(M4),园艺别墅(欧)SIM(模拟类)
LEGO Le Seigneur des Anneaux (FR)(M7),乐高指环王(欧)ACT(动作类)
Shin Megami Tensei IV (US),真女神转生4(欧)RPG(角色扮演)
Boulder Dash-XL 3D (US),钻石小子(美)ACT(动作类)
Style Savvy – Trendsetters (US),任性时尚 GIRL'S MODE 欲望宣言(美)PAR(派对类)
Real Heroes – Firefighter 3D (US),火场英雄 消防队员(美)ACT(动作类)
Brain Age – Concentration Training (US)(M3),突破极限 脑的5分钟魔鬼锻炼(美)PUZ(益智类)
Skylanders Giants (US)(M3),小龙斯派罗 巨人(美)ACT(动作类)
Animal Resort – Dobutsuen o Tsukurou!! (JP),动物园胜地 创造动物园(日)SIM(模拟类)
Yuugen Gaisha Brave Company (JP),勇者会社(日)SIM(模拟类)
Star Fox 64 3D (JP),星际火狐64 3D (日)STG(射击类)
Real 3D Bass Fishing – Fish On (JP),真实3D钓鱼(日)Sport(休闲运动类)
Pro Yakyuu Famista 2011 (JP),职业棒球 家庭竞技场2011(日)SPG(运动类)
Minna no Ennichi (JP),大众庙会(日)PUZ(益智类)
Hana to Ikimo no Rittai Zukan (JP),花与生物立体图鉴(日)PUZ(益智类)
Heavy Fire – The Chosen Few (US),战火纷飞 阿富汗 少数精锐3D(美)STG(射击类)
Turbo – Super Stunt Squad (US)(M3),蜗牛超级特技队(美)RAC(竞速类)
Shin Megami Tensei – Devil Summoner – Soul Hackers (US),真女神转生 恶魔召唤师 灵魂黑客(美)RPG(角色扮演)
Kokuga (JP),哭牙(日)STG(射击类)
Shinobi 3D (JP),超级忍(日)ACT(动作类)
My Pet Puppy 3D (US),我的宠物小狗3D(美)SIM(模拟养成类)
Spirit Camera – The Cursed Memoir (US),心灵写真 附体笔记(美)AVG(冒险类)
Etrian Odyssey Untold – The Millennium Girl (US),新 世界树迷宫 千年少女(美)RPG(角色扮演)
Alien Chaos 3D (US),外星混沌3D(美)Action(动作射击类)
Crosswords Plus (US),交叉词汇加强版(美)PUZ(益智类)
Rune Factory 4 (US),符文工房4(美)RPG(角色扮演)
Monster 4×4 3D (US)(M3),异形4X4特技赛车(美)RAC(竞速类)
Junior Classic Games 3D (US)(M3),儿童经典游戏3D
Myst (US)(M2),神秘岛3D
Hotel Transylvania (US),精灵旅社
Art Academy – Lessons for Everyone (US)(M3),新绘心教室(美)PUZ(益智类)
"Amazing Spider-Man, The (US)(M3)",超凡蜘蛛侠(美)ACT(动作类)
"Trash Pack, The (US)",垃圾桶(美)PUZ(益智类)
Top Trumps NBA All Stars (US),顶级王牌NBA全明星(美)SPG(体育类)
Adventure Time – Hey Ice King! Why'd You Steal Our Garbage!! (US),探险活宝 嘿！冰霸王你干嘛偷我们的垃圾？！(美)ACT(动作类)
Hakuoki – Memories of the Shinsengumi (US),薄樱鬼3D 新撰组的回忆(美)AVG(文字类)
Wreck-It Ralph (US)(M2),无敌破坏王(美)ACT(动作类)
Hot Wheels – World's Best Driver (US)(M3),风火轮赛车 世界最强车手(美)RAC(竞速类)
Pokemon X (EU)(M7),口袋妖怪X(欧)RPG(角色扮演)
Pokemon Y (EU)(M7),口袋妖怪Y(欧)RPG(角色扮演)
LEGO Batman 2 – DC Super Heroes (FR)(M2),乐高蝙蝠侠2 DC超级英雄(欧)ACT(动作类)
Boulder Dash-XL 3D (EU)(M5),钻石小子(欧)ACT(动作类)
Jewel Master – Cradle of Rome 2 (EU)(M3),罗马发源地2(欧)RPG(角色扮演)
FIFA 14 – Legacy Edition (EU)(M3),FIFA 14(欧)SPG(体育类)
Pro Evolution Soccer 2013 3D (US)(M4),实况足球2013(美)SPG(体育类)
Wipeout 3 (US),勇敢向前冲3(美)Sport(运动类)
Finding Nemo – Escape to the Big Blue – Special Edition (US),海底总动员 逃出蓝海(美)ACT(动作类)
Disney Princess – My Fairytale Adventure (US)(M3),迪士尼公主们 我的童话冒险(美)RPG(角色扮演)
Lalaloopsy – Carnival of Friends (US),拉拉小天使 朋友嘉年华(美)PUZ(益智类)
Scribblenauts Unmasked – A DC Comics Adventure (US)(M4),涂鸦小子 DC漫画大冒险(美)ACT(动作类)
Wipeout – Create and Crash (US),勇敢向前冲 创造与崩溃(美)Sport(运动类)
Games Festival 1 (EU)(M11),游戏日1(欧)PUZ(益智类)
LEGO Marvel Super Heroes – Universe in Peril (US)(M4),乐高Marvel 超级英雄(美))ACT(动作类)
Nickelodeon – Teenage Mutant Ninja Turtles (US)(M2),忍者神龟(美)ACT(动作类)
Imagine – Fashion Life (US)(M3),幻想时尚生活(美)SIM(模仿类)
Ice Age – Continental Drift – Artic Games (US)(M2),冰河世纪4 大陆漂移 北极运动会(美)SPG(运动类)
Batman – Arkham Origins Blackgate (EU)(M5),蝙蝠侠 阿甘起源 黑门监狱(美)ACT(动作类)
HomeTown Story (US),故乡的故事(美)SIM(模拟类)
Sonic – Lost World (EU)(M5),索尼克 失落世界(欧)ACT(动作类)
Skylanders Swap-Force (US)(M4),小龙斯派罗 交换力量(美)ACT(动作类)
Spongebob Squarepants – Plankton's Robotic Revenge (US)(M2),海绵宝宝 痞老板机器人复仇(美)ACT(动作类)
Regular Show – Mordecai & Rigby in 8-bit Land (US),天兵公园 鸟哥与阿天在8位元世界(美)ACT(动作类)
Angry Birds – Star Wars (US)(M4),愤怒的小鸟 星战版(美)PUZ(益智类)
Beyblade – Evolution (US)(M3),金属战斗陀螺 进化(美)ACT(动作类)
Inazuma Eleven 3 – Bomb Blast (EU)(M3),闪电十一人GO2时空之石·热风 (欧)RPG(角色扮演)
Inazuma Eleven 3 – Lightning Bolt (EU)(M3),闪电十一人GO2时空之石·雷鸣(欧)RPG(角色扮演)
Ben 10 – Omniverse 2 (US),BEN10 全体宇宙2(美)ACT(动作类)
Monster High – 13 Wishes (US)(M3),怪物高校 13个愿望(美)ACT(动作类)
Pac-Man and the Ghostly Adventures (US)(M3),吃豆人的可怕冒险(美)ACT(动作类)
Power Rangers – Megaforce (US)(M3),天装战队(美)ACT(动作类)
Mahjong Mysteries – Ancient Athena 3D (EU)(M4),麻将探秘 古雅典娜(欧)PUZ(益智类)
Secrets of the Titanic 1912-2012 (EU)(M2),泰坦尼克号的秘密
50 Classic Games 3D (US)(M3),50款经典游戏 3D(美)PUZ(益智类)
Mario & Luigi – Dream Team (US)(M3),马里奥与路易RPG4 梦世界冒险(美)RPG(角色扮演)
Jewel Quest Mysteries – The Seventh Gate (EU)(M6),神秘宝石3 第七道门(欧)PUZ(益智类)
"Legend of Zelda – A Link Between Worlds, The (EU)(M5)",塞尔达传说 众神的三角力量2(欧)ACT(动作类)
Moshi Monsters – Katsuma Unleashed (US),莫希怪兽 胜利释放(美)PUZ(益智类)
Phineas and Ferb – Quest for Cool Stuff (US),飞哥与小佛 冷酷探索(美)ACT(动作类)
Adventure Time – Explore the Dungeon Because I DON'T KNOW! (US),探险活宝 因为好奇所以探索地牢(美)ACT(动作类)
Young Justice – Legacy (US)(M3),少年正义联盟 遗产(美)ARPG(动作角色扮演)
Mario Party – Island Tour (US)(M3),马里奥聚会 空岛之旅(美)ARPG(动作角色扮演)
Animal Crossing – New Leaf (US)(M3),来吧！动物之森(美)PUZ(益智类)
"Legend of Zelda – A Link Between Worlds, The (US)(M3)",塞尔达传说 众神的三角力量2(美)ACT(动作类)
Crash City Mayhem (US),城市冲撞 致命(美)RAC(竞速类)
Barbie Dreamhouse Party (US),芭比梦之屋派对(美)PAR(派对类)
Bravely Default (EU)(M6),勇气默示录 飞舞的妖精 完全版(欧)RPG(角色扮演)
Angry Birds Trilogy (US)(M2),愤怒的小鸟 三重包(美)PUZ(益智类)
Battleship (US)(M2),超级战舰(美)STG(射击类)
Purr Pals – Purrfection (US)(M3),喵呜伙伴 完美感受(美)SIM(模仿类)
Madagascar 3 – The Video Game (US)(M3),马达加斯加3(美)ACT(动作类)
Fifa Soccer 13 (US)(M3),FIFA 13(美)SPG(体育类)
Shin Egokoro Kyoushitsu (JP),新绘心教室(日)SIM(模仿类)
Shinrei Camera – Tsuiteru Techou (JP),心灵写真 附体笔记(日)AVG(冒险类)
Moe Moe Daisensou – Gendaiban 3D (JP),萌萌大战略现代版3D(日)SLG(策略类)
Meitantei Conan – Marionette Symphony (JP),侦探柯南 木偶交响曲(日)AVG(文字类)
One Piece – Romance Dawn (EU),海贼王 冒险黎明(欧)ARPG(动作角色扮演)
Mario & Sonic at the London 2012 Olympic Games (JP),马里奥与索尼克在伦敦奥运会(日)SPG(体育类)
Magi – Hajimari no Meikyuu (JP),魔笛MAGI 起始的迷宫(日)ACT(动作类)
Pokemon Y (US)(M7),口袋妖怪Y(美)RPG(角色扮演)
Pokemon X (US)(M7),口袋妖怪X(美)RPG(角色扮演)
Chousoku Henkei Gyrozetter – Albatross no Tsubasa (JP),超速变形 螺旋Z 战斗之翼(日)RPG(角色扮演)
Danball Senki Baku Boost (JP),纸盒战机 爆Boost(日)RPG(角色扮演)
Hello Kitty Picnic with Sanrio Friends (US),凯蒂猫野餐with三丽欧的朋友(美)PUZ(益智类)
Classic Games Overload – Card & Puzzle Edition (US),经典游戏满载 卡牌和解谜(美)PUZ(益智类)
Moshi Monsters – Moshlings Theme Park (US),莫希怪兽 怪兽主题公园(美)PUZ(益智类)
Hello Kitty Picnic with Sanrio Friends (v01) (US),凯蒂猫野餐with三丽欧的朋友(美)PUZ(益智类)
Disney Magic Castle – My Happy Life (JP),迪斯尼梦幻城 我的快乐生活(日)PUZ(益智类)
Doraemon and Nobita Number Adventure (CN),哆啦A梦 大雄的数字大冒险(中文)PUZ(益智类)
Professor Layton und das Vermaechtnis von Aslant (DE),雷顿教授与超文明A的遗产
Hatsune Miku – Project Mirai 2 (JP),初音未来 未来计划2(日)MUG(音乐类)
One Piece – Unlimited World Red (JP),海贼王 无尽世界R(日)ACT(动作类)
Onna no Ko to Misshitsu ni Itara shichau Kamoshirenai (JP),与少女共处密室(日)AVG(文字类)
Paper Mario – Super Seal (CN),纸片马里奥 超级贴纸(中文)RPG(角色扮演)
Doodle Jump Adventures (US),涂鸦跳跃冒险(美)PUZ(益智类)
Super Black Bass 3D (US),超级黑巴斯3D 钓魂(美)SIM(模拟类)
Batman – Arkham Origins Blackgate (US),蝙蝠侠 阿甘起源 黑门监狱(美)ACT(动作类)
Pokemon X (JP)(M7),口袋妖怪X(日)RPG(角色扮演)
Pokemon Y (JP)(M7),口袋妖怪Y(日)RPG(角色扮演)
Yu-Gi-Oh! Zexal – Gekitotsu! Duel Carnival! (JP),游戏王ZEXAL 激突决斗嘉年华(日)CCS(卡片类)
Shingeki no Kyojin – Jinrui Saigo no Tsubasa (JP),进击的巨人 人类最后之翼
Fantasy Life Link! (JP),幻想生活 连接(日)RPG(角色扮演)
Youkai Watch (JP),妖怪手表(日)RPG(角色扮演)
Nintendo 3DS Guide Louvre (EU),3DS导游 卢浮宫美术馆(欧)ETC(其他类)
Nintendo 3DS Guide Louvre (FR),3DS导游 卢浮宫美术馆(法)ETC(其他类)
Nintendo 3DS Guide Louvre (ES),3DS导游 卢浮宫美术馆(西)ETC(其他类)
Nintendo 3DS Guide Louvre (DE),3DS导游 卢浮宫美术馆(德)ETC(其他类)
Nintendo 3DS Guide Louvre (IT),3DS导游 卢浮宫美术馆(意)ETC(其他类)
Nintendo 3DS Guide Louvre (JP),3DS导游 卢浮宫美术馆(美)ETC(其他类)
Nintendo 3DS Guide Louvre (KS),3DS导游 卢浮宫美术馆(日)ETC(其他类)
Wreck-It Ralph (v01) (EU)(M7),无敌破坏王(欧)ACT(动作类)
LEGO Batman 2 – DC Super Heroes (EU)(M7),乐高蝙蝠侠2 DC超级英雄(欧)ACT(动作类)
LEGO The Lord of the Rings (EU)(M7),乐高指环王(欧)ACT(动作类)
Skylanders – Spyro's Adventure (EU)(M10),小龙斯派罗大冒险(欧)ACT(动作类)
LEGO Friends (EU)(M7),乐高女孩(欧)PUZ(益智类)
My Exotic Farm (EU)(M11),怪异农场(欧)SIM(模仿类)
Outdoors Unleashed – Africa 3D (EU)(M5),露天打猎 非洲 3D(欧)STG(射击类)
FIFA 13 (EU)(M3),国际足球大联盟 2013(欧)SPG(体育类)
Turbo – Super Stunt Squad (EU)(M5),蜗牛超级特技队(欧)RAC(竞速类)
My Vet Practice 3D (EU)(M6),我的兽医练习3D(欧)SIM(模仿类)
Metal Max 4 – Gekkou no Diva (JP),重装机兵4 月光歌姬(日)RPG(角色扮演)
Daigasso! Band Brothers P (JP),大合奏！乐团兄弟P(日)Music(音乐类)
Danball Senki W Chou Custom (JP),纸盒战机W 超强化(日)RPG(角色扮演)
Danball Senki Wars (JP),纸盒战机 战争(日)RPG(角色扮演)
Digimon World ReDigitize Decode (JP),数码暴龙世界 数码重组 破译(日)RPG(角色扮演)
Highschool DxD (JP),高校龙中龙(日)AVG(文字类)
Adventure Time – Explore the Dungeon Because I DON'T KNOW! (EU)(M5),探险活宝 因为好奇所以探索地牢(欧)ACT(动作类)
Hakuoki – Memories of the Shinsengumi (EU),薄樱鬼3D 新撰组的回忆(日)AVG(文字类)
FIFA 14 – Legacy Edition (EU)(M3),国际足球大联盟 2014(欧)SPG(体育类)
Angry Birds – Star Wars (EU)(M5),愤怒的小鸟 星战版(欧)PUZ(益智类)
Nickelodeon – Teenage Mutant Ninja Turtles (EU)(M7),忍者神龟(欧)ACT(动作类)
Tobidasu! Puzzle Bobble 3D (JP),飞出来吧！泡泡龙3D(日)PUZ(益智类)
Super Monkey Ball 3D (JP),超级猴子球3D(日)ACT(动作类)
Bratz Fashion Boutique (US),贝兹女孩 时尚精品(美)SIM(模仿类)
Virus Shooter XX (JP),病毒射击XX(日)STG(射击类)
nan,Bikkuriman Kanjuku Haou – Sanmi Douran Sensouki (JP)
Bibi Blocksberg – Das Grosse Hexenbesen-Rennen 2 (DE),天兵公园 鸟哥与阿天在8位元世界(欧)ACT(动作类)
Beyblade – Evolution (EU)(M4),金属战斗陀螺 进化(欧)ACT(动作类)
Regular Show – Mordecai & Rigby in 8-Bit Land (EU),天兵公园 鸟哥与阿天在8位元世界(欧)ACT(动作类)
Games Festival 2 (EU)(M11),游戏日2(欧)PUZ(益智类)
LEGO Marvel Super Heroes – Universum in Gefahr (DE)(M7),乐高Marvel 超级英雄(欧)ACT(动作类)
Harvest Moon 3D – A New Beginning (EU),牧场物语 起源的大地(欧)SLG(战略类)
Power Rangers – Megaforce (EU)(M5),天装战队(欧)ACT(动作类)
My Little Baby 3D (EU)(M5),我的小宝贝3D(欧)SIM(模仿类)
Seisou no Amazones (JP),星霜的亚马逊女战士(日)RPG(角色扮演)
Tomodachi Collection – Shin Seikatsu (JP),朋友聚会 新生活(日)ETC(其他类)
Professor Layton and the Azran Legacy (EU),雷顿教授与超文明A的遗产(欧)AVG(文字类)
Mystery Case Files – Dire Grove (EU)(M6),神秘视线 恐怖丛林(欧)AVG(冒险类)
SpongeBob SquarePants- Plankton's Robotic Revenge (EU)(M7),海绵宝宝 痞老板机器人复仇(欧)ACT(动作类)
Monster High – 13 Wishes (EU)(M10),怪物高校 13个愿望(欧)ACT(动作类)
Mario Party – Island Tour (EU)(M7),马里奥聚会 空岛之旅(欧)RPG(角色扮演)
Professor Layton and the Miracle Mask (EU),雷顿教授与奇迹假面(欧)AVG(冒险类)
Disney Infinity (EU)(M6),迪斯尼无限(欧)ACT(动作类)
Ben 10 – Omniverse 2 (EU)(M5),BEN10 全体宇宙2(欧)ACT(动作类)
Skylanders Swap-Force (EU)(M10),小龙斯派罗 交换力量(欧)ACT(动作类)
Skylanders Giants (EU)(M6),小龙斯派罗 巨人(欧)ACT(动作类)
Senran Kagura – Shoujotachi no Shinei (JP),闪乱神乐 少女们的真影(日)ACT(动作类)
Disney Frozen – Olaf's Quest (EU)(M5),迪斯尼 冰雪奇缘 奥拉夫的任务(欧)PUZ(益智类)
Professeur Layton et L'heritage des Aslantes (FR),雷顿教授与超文明A的遗产(法)AVG(纯文字类)
I Love my Pets (EU)(M11),我爱我的宠物(欧)SIM(模拟养成类)
Luxor (EU)(M4),宝石探秘4 遗产(欧)PUZ(益智类)
Jewel Quest IV – Heritage (EU)(M6),埃及祖玛(欧)PUZ(益智类)
Cloudy with a Chance of Meatballs 2 (EU)(M5),美食从天降2(欧)ACT(动作类)
Medarot 7 – Kabuto Ver. (JP),徽章机器人7甲虫版(日)ACT(动作类)
Medarot 7 – Kuwagata Ver. (JP),徽章机器人7锹形虫版(日)ACT(动作类)
Medarot Dual – Kabuto Ver. (JP),徽章机器人DUAL 甲虫版(日)ACT(动作类)
American Mensa Academy (US),美国门萨学院(美)AVG(冒险类)
My Farm 3D (EU)(M11),我的农场3D(欧)SIM(模拟养成类)
LEGO Legends of Chima – Laval's Journey (US)(M4),乐高 赤马传奇 拉法鲁的旅程(美)ACT(动作类)
Super Black Bass 3D (EU)(M3),超级黑巴斯3D 钓魂(欧)SIM(模拟类)
Medarot Dual – Kuwagata Ver. (JP),徽章机器人DUAL 锹形虫版(日)RPG(角色扮演)
Project X Zone (US),交叉领域计划(美)RPG(角色扮演)
Finding Nemo – Escape to the Big Blue – Special Edition (EU)(M6),海底总动员 逃出蓝海特别版(欧)ACT(动作类)
Puzzler World 2013 (US),谜题世界2013(美)PUZ(益智类)
Scribblenauts Unlimited (v01) (EU)(M6),涂鸦小子 无限(欧)RPG(角色扮演)
Disney Planes (US)(M3),飞机总动员(美)RAC(竞速类)
Toshin Toshi – Girls Gift RPG (JP),斗神都市(日)RPG(角色扮演)
Disney Frozen – Olaf's Quest (US),迪斯尼 冰雪奇缘 奥拉夫的任务(美)PUZ(益智类)
"LEGO Movie Videogame, The (US)(M4)",乐高大电影 游戏版(美)ACT(动作类)
Fast & Furious – Showdown (US)(M2),速度与激情 对决(美)RAC(竞速类)
Bravely Default (US)(M6),勇气默示录 飞舞的妖精 完全版(美)RPG(角色扮演)
Sonic – Lost World (US)(M3),索尼克 失落世界(美)ACT(动作类)
Brain Training 3D (EU)(M5),脑力训练3D(欧)PUZ(益智类)
PazuDora Z – Puzzle & Dragons Z (JP),智龙迷城Z(日)PUZ(益智类)
"Freakyforms Deluxe – Your Creations, Alive! (US)(M3)",绘图生活 你的创造生活(美)PUZ(益智类)
Rise of the Guardians (US)(M3),守护者联盟(美)ACT(动作类)
Travel Adventures with Hello Kitty (US),凯蒂猫的世界旅行(美)SIM(模仿类)
Ben 10 – Omniverse (US)(M3),Ben 10 全能宇宙(美)ACT(动作类)
Girls' Fashion Shoot (US),妮可拉监修 模特的养成2(美)SIM(模拟养成类)
LEGO Friends (US)(M4),乐高女孩(美)PUZ(益智类)
Puzzler World 2012 3D (US)(M3),谜题世界2012 3D(美)RPG(角色扮演)
RollerCoaster Tycoon 3D (US),过山车大亨3D(美)SIM(模仿类)
Inazuma Eleven 3 – Team Ogre Attacks! (EU)(M3),闪电十一人3 面向世界的挑战 The 王牙(欧)RPG(角色扮演)
Disney Infinity – Toy Box Challenge (US)(M4),迪斯尼无限(美)ACT(动作类)
Shin Megami Tensei – Devil Summoner – Soul Hackers (EU),真女神转生 恶魔召唤师 灵魂黑客(欧)RPG(角色扮演)
2in1 – Horses 3D (EU)(M9),小马二合一3D 我的小马驹 3D+ 我的驯马场3D 为团队而跳跃(欧)SIM(模仿类)
Girls' Fashion Shoot (EU)(M2),妮可拉监修 模特的养成2(欧)SIM(模仿类)
Murder on the Titanic (EU)(M4),泰坦尼克号上的谋杀案(欧)AVG(冒险类)
Monster High – Skultimate Roller Maze (US)(M3),精灵高中 溜冰滚动迷宫(美)RAC(竞速类)
NCIS 3D (US)(M3),海军罪案调查处 3D(美)AVG(冒险类)
Jewel Master – Cradle of Egypt 2 3D (US)(M3),珠宝大师 埃及的摇篮 2 3D(美)PUZ(益智类)
One Piece – Romance Dawn (US)(M3),海贼王 冒险黎明(美)RPG(角色扮演)
Spy Hunter (US)(M3),间谍猎手(美)RAC(竞速类)
"Croods – Prehistoric Party!, The (US)(M3)",克鲁德一家 史前聚会(美)PUZ(益智类)
Mahjong 3D – Warriors of the Emperor (US),麻将3D 皇帝之勇士
MapleStory – The Girls Fate (KS),冒险岛 命运少女(韩)ACT(动作类)
Imagine – Babyz (US)(M3),幻想宝贝(美)SIM(模仿类)
Naruto Powerful Shippuden (US)(M3),火影忍者SD疾风传(美)ACT(动作类)
Sonic & All-Stars Racing Transformed (US)(M3),索尼克与世嘉全明星赛车 变形(美)RAC(竞速类)
Cloudy with a Chance of Meatballs 2 (US),美食从天降2(美)ACT(动作类)
Doodle Jump Adventures (EU)(M5),涂鸦跳跃冒险(欧)PUZ(益智类)
Jewel Master – Cradle of Rome 2 (US)(M3),罗马发源地2(美)RPG(角色扮演)
Senran Kagura Burst (EU),闪乱神乐BURST 红莲的少女们
Bibi & Tina – Das Spiel zum Film (DE),比比&蒂娜 电影版官方游戏(德)SIM(模仿类)
FIFA 14 – Legacy Edition (US)(M3),FIFA 14(美)SPG(体育类)
Deer Drive Legends (US)(M3),猎鹿传奇 3D(美)FPS(第一人称射击)
Professor Layton and the Azran Legacy (US),雷顿教授与超文明A的遗产(美)AVG(文字解谜类)
Sternenschweif 3D – Das Geheimnis im Zauberwald (DE),3D明星特雷尔 魔法森林的奥秘(德)ACT(动作类)
Life with Horses 3D (EU)(M6),与小马在一起的日子 3D(欧)SIM(模仿类)
Yoshi's New Island (EU)(M7),新耀西岛(欧)ACT(动作类)
FIFA 12 (EU)(M3),FIFA足球12
Hoshi no Kirby – Triple Deluxe (JP),星之卡比 三重彩(日)ACT(动作类)
Magi – Aratanaru Sekai (JP),魔笛MAGI 新世界(日)RPG(角色扮演)
Dragon Quest Monsters 2 – Iru to Ruka no Fushigi na Fushigi na Kagi (JP),勇者斗恶龙怪兽篇2 伊尔和鲁卡不可思议的钥匙(日)RPG(角色扮演)
Yoshi's New Island (US)(M3),新耀西岛(美)ACT(动作类)
Epic Mickey – Power of Illusion (EU)(M4),经典米奇 幻影力量(欧)ACT(动作类)
Disney Planes (EU)(M5),飞机总动员(欧)RAC(竞速类)
Pro Evolution Soccer 2013 3D (EU)(M3),实况足球2013(欧)SPG(体育类)
Finding Nemo – Escape to the Big Blue – Special Edition (EU)(M4),海底总动员 逃出蓝海特别版(欧)ACT(动作类)
Cars 2 (EU)(M5),汽车总动员2(欧)RAC(竞速类)
4 Elements (EU)(M4),元素四方阵(欧)PUZ(益智类)
Combo Pack – Madagascar 3 – Europes Most Wanted & The Croods – Prehistoric Party! (EU)(M5),马达加斯加3和疯狂原始人 组合版(欧)ETC(其他类)
Cut the Rope – Triple Treat (US)(M2),割绳子 三合一(美)PUZ(益智类)
Professor Layton vs Phoenix Wright Ace Attorney (EU)(M4),雷顿教授VS逆转裁判(欧)AVG(冒险类)
Kuma-Tomo (JP),小熊伙伴(日)PUZ(益智类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Haneda with JAL (JP),我是航空管制员-机场英雄3D -羽田机场与日航(日)SIM(模仿类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Naha Premium (JP),我是航空管制员-机场英雄3D–那霸机场
Puzzler World 2013 (EU)(M5),谜题世界2013(欧)PUZ(益智类)
Hot Wheels – World's Best Driver (EU)(M6),风火轮赛车 世界最强车手(欧)RAC(竞速类)
Tetsudou Nippon! Rosen Tabi – Nagaragawa Tetsudou Hen (JP),日本铁路路线 长良川铁路篇(日)SIM(模仿类)
Frogger 3D (JP),青蛙过河3D(日)ACT(动作类)
Bokujou Monogatari – Tsunagaru Shin Tenchi (JP),牧场物语 连接新天地(日)SIM(模仿类)
Zelda no Densetsu – Kamigami no Triforce 2 (JP),塞尔达传说 众神的三角力量2(日)ACT(动作类)
Runabout 3D – Drive – Impossible (JP),冲锋飞车3D(日)RAC(竞速类)
Inazuma Eleven GO – Dark (JP),闪电十一人GO 黑暗(日)RPG(角色扮演)
Pro Yakyuu Spirits 2011 (JP),职业棒球之魂2011(日)SPG(体育类)
Shin Sekaiju no Meikyuu – Millennium no Shoujo (JP),新 世界树迷宫 千年少女(日)RPG(角色扮演)
Cave Story 3D (JP),洞窟物语3D(日)ACT(动作类)
Mario Tennis Open (JP),马里奥网球OPEN(日)SPG(体育类)
New Love Plus + (JP),新的爱情 双倍加强版
Gon – BakuBakuBakuBaku Adventure (JP),小恐龙阿贡大冒险(日)RPG(角色扮演)
One Piece – Romance Dawn (JP),海贼王 冒险黎明(日)RPG(角色扮演)
Tantei Jinguuji Saburou – Fuku s huu no Rondo (JP),侦探神宫寺三郎 复仇的轮舞(日)AVG(文字类)
Tetris (JP),俄罗斯方块(日)PUZ(益智类)
Tousouchuu – Shijou Saikyou no Hunter-Tachi Kara Nigekire! (JP),逃走中 逃离史上最强的猎人们(日)RPG(角色扮演)
Nobunaga no Yabou (JP),信长之野望(日)SLG(策略类)
San Goku Shi (JP),三国志(日)SLG(策略类)
Pocket Soccer League – Calciobit (JP),口袋足球联赛 快乐足球(日)SPG(体育类)P
Winning Eleven 3DSoccer (JP),实况足球2011 3D(日)SPG(体育类)
Ace Combat 3D – Cross Rumble (JP),皇牌空战3D 战火纷飞(日)STG(射击类)
Nazo waku Yakata – Oto no Ma ni Ma ni (JP),迷惑馆 随音体验(日)ETC(其他类)
Layton Kyouju vs Gyakuten Saiban (JP),雷顿教授VS逆转裁判(日)ETC(其他类)
Cooking Mama 4 (JP),料理妈妈4(日)SIM(模仿类)
Shanghai 3D Cube (JP),上海3D方块(日)PUZ(益智类)
Sherlock Holmes – Puzzle City (JP),福尔摩斯 冰封城之谜
