en_name,cn_name
Alteric (3.61+!) [3.65],几何冒险 [需3.65及以上系统版本 | 中英文版]
North (3.61+!) [3.65],北 [需3.65及以上系统版本 | 英文版]
Spiral Splatter (3.61+!) [3.65],螺旋飞溅 [需3.65及以上系统版本 | 英文版]
One More Dungeon (3.61+!) [3.65],再刷一层 [需3.65及以上系统版本 | 英文版]
Iconoclasts (3.61+!) [3.65],叛逆机械师 [需3.65及以上系统版本 | 英文版]
The Lost Child (3.61+!) [3.67],失落之子 [需3.67及以上系统版本 | 英文版]
Damascus Gear: Operation Osaka (3.61+!) [3.67],大马士革机器人：大阪始战 [需3.67及以上系统版本 | 英文版]
DEAD AHEAD: ZOMBIE WARFARE (3.61+!) [3.67],死亡突围：僵尸战争 [需3.67及以上系统版本 | 英文版]
Sokoban Next (3.61+!) [3.65],仓库番 NEXT [需3.65及以上系统版本 | 英文版]
MUSYNX (3.61+!) [3.68],同步音律喵赛克 [需3.68及以上系统版本 | 英文版]
Time Recoil (3.61+!) [3.65],时间反冲 [需3.65及以上系统版本 | 英文版]
London Detective Mysteria (3.61+!) [3.69],伦敦侦探之谜 [需3.69及以上系统版本 | 英文版]
I Am The Hero (3.61+!) [3.68],英雄就是我 [需3.68及以上系统版本 | 中英文版]
Dragon Sinker (3.61+!) [3.67],龙沉之末裔 [需3.67及以上系统版本 | 英文版]
Xenon Valkyrie+ (3.61+!) [3.65],氙气女武神+ [需3.65及以上系统版本 | 英文版]
Energy Invasion (3.61+!) [3.65],能量入侵 [需3.65及以上系统版本 | 英文版]
Dragooned (3.61+!) [3.67],迫不得已 [需3.67及以上系统版本 | 英文版]
Midnight Deluxe (3.61+!) [3.67],午夜 豪华版 [需3.67及以上系统版本 | 英文版]
Rogue Aces (3.61+!) [3.65],狗斗王牌 [需3.65及以上系统版本 | 英文版]
Little Red Lie (3.61+!) [3.65],弥天小谎 [需3.65及以上系统版本 | 英文版]
Deep Ones (3.61+!) [3.67],深潜者 [需3.67及以上系统版本 | 英文版]
One Eyed Kutkh (3.61+!) [3.65],独眼库特赫 [需3.65及以上系统版本 | 英文版]
Metropolis: Lux Obscura (3.61+!) [3.67],大都会：迷情中世纪 [需3.67及以上系统版本 | 中英文版]
THE KING OF FIGHTERS '97 GLOBAL MATCH (3.61+!) [3.67],KOF 97全球对战版 [需3.67及以上系统版本 | 英文版]
Super Skull Smash Go! 2 Turbo (3.61+!) [3.67],超级骷髅砸 2 [需3.67及以上系统版本 | 英文版]
Reverie (3.61+!) [3.67],Reverie [需3.67及以上系统版本 | 英文版]
Little Adventure on the Prairie (3.61+!) [3.67],草原上的小小冒险 [需3.67及以上系统版本 | 英文版]
Cosmic Star Heroine (3.61+!) [3.67],宇宙女英雄 [需3.67及以上系统版本 | 英文版]
Stardew Valley (3.61+!) [3.67],星露谷物语 [需3.67及以上系统版本 | 英文版]
NeuroVoider (3.61+!) [3.67],神经空 [需3.67及以上系统版本 | 英文版]
InkSplosion (3.61+!) [3.67],墨爆 [需3.67及以上系统版本 | 中英文版]
TETRA's Escape (3.61+!) [3.68],块仔大逃脱 [需3.68及以上系统版本 | 英文版]
Sir Eatsalot (3.61+!) [3.67],大胃王爵士 [需3.67及以上系统版本 | 英文版]
The Dreamlands: Aisling's Quest (3.61+!) [3.68],梦幻之地：爱丝琳的冒险 [需3.68及以上系统版本 | 英文版]
Senran Kagura: Bon Appetit! Full Course (3.61+!) [3.67],忍乳负重 闪乱神乐 全餐 [需3.67及以上系统版本 | 英文版]
Ice Cream Surfer (3.61+!) [3.68],冰淇淋冲浪者 [需3.68及以上系统版本 | 英文版]
Timespinner (3.61+!) [3.68],纺时者 [需3.68及以上系统版本 | 中日英文版]
Chicken Range (3.61+!) [3.68],小鸡军团 [需3.68及以上系统版本 | 英文版]
War Theatre (3.61+!) [3.69],战争剧场 [需3.69及以上系统版本 | 英文版]
Devious Dungeon (3.61+!) [3.67],地牢迂回战 [需3.67及以上系统版本 | 英文版]
Riddled Corpses EX (3.61+!) [3.67],千疮百孔的尸体 EX [需3.67及以上系统版本 | 英文版]
Pic-a-Pix Color (3.61+!) [3.67],彩绘拼图 色彩 [需3.67及以上系统版本 | 英文版]
Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版]
Fill-a-Pix: Phil's Epic Adventure (3.61+!) [3.68],菲尔的经典拼图冒险之旅 [需3.68及以上系统版本 | 英文版]
Heroes Trials (3.61+!) [3.69],英雄审判 [需3.69及以上系统版本 | 英文版]
Halloween Forever (3.61+!) [3.68],永远的万圣节 [需3.68及以上系统版本 | 英文版]
Muv-Luv (3.61+!) [3.67],Muv-Luv [需3.67及以上系统版本 | 英文版]
Muv-Luv Alternative (3.61+!) [3.67],Muv-Luv 强袭边境 [需3.67及以上系统版本 | 英文版]
FullBlast (3.61+!) [3.68],火力全开 [需3.68及以上系统版本 | 中英文版]
Bloodstained: Curse of the Moon (3.61+!) [3.67],血污：月之诅咒 [需3.67及以上系统版本 | 英文版]
Super Destronaut DX (3.61+!) [3.68],超级特种船员 DX [需3.68及以上系统版本 | 英文版]
Mecho Wars: Desert Ashes (3.61+!) [3.69],异星之战：大漠尘埃 [需3.69及以上系统版本 | 英文版]
Waking Violet (3.61+!) [3.68],唤醒维奥莱特 [需3.68及以上系统版本 | 英文版]
Pato Box (3.61+!) [3.68],鸭子拳击 [需3.68及以上系统版本 | 英文版]
Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版]
Persona 5: Dancing in Starlight (3.61+!) [3.68],女神异闻录 5：舞动星夜 [需3.68及以上系统版本 | 英文版]
STAY (3.61+!) [3.68],驻留 [需3.68及以上系统版本 | 中英文版]
Code: Realize ~Wintertide Miracles~ (3.61+!) [3.69],Code:Realize 白银的奇迹 [需3.69及以上系统版本 | 英文版]
Death Mark (3.61+!) [3.68],死印 [需3.68及以上系统版本 | 英文版]
Sigi - A Fart for Melusina (3.61+!) [3.68],西格：拯救梅露希娜的骑士 [需3.68及以上系统版本 | 英文版]
Chronus Arc (3.61+!) [3.69],克洛诺斯之门 [需3.69及以上系统版本 | 英文版]
Fernz Gate (3.61+!) [3.68],远古之门 [需3.68及以上系统版本 | 英文版]
Gundemoniums (3.61+!) [3.68],地狱弹幕 [需3.68及以上系统版本 | 英文版]
Block-a-Pix Deluxe (3.61+!) [3.69],矩形拼图 [需3.69及以上系统版本 | 英文版]
Word Search by POWGI (3.61+!) [3.68],单词检索 [需3.68及以上系统版本 | 英文版]
Jack N' Jill DX (3.61+!) [3.68],杰克与吉尔 DX [需3.68及以上系统版本 | 英文版]
Punch Line (3.61+!) [3.68],胖次保卫阵线 [需3.68及以上系统版本 | 英文版]
Revenge of the Bird King (3.61+!) [3.68],鸟王的复仇 [需3.68及以上系统版本 | 英文版]
Slayaway Camp: Butcher's Cut (3.61+!) [3.68],远离杀戮营地：屠夫之刀 [需3.68及以上系统版本 | 英文版]
Nurse Love Syndrome,白衣性恋爱症候群 [需3.69及以上系统版本 | 英文版]
Revenant Dogma (3.61+!) [3.68],亡灵法则 [需3.68及以上系统版本 | 英文版]
Energy Cycle Edge (3.61+!) [3.68],能量循环边缘 [需3.68及以上系统版本 | 英文版]
Atari Flashback Classics (3.61+!) [3.68],雅达利经典合集 [需3.68及以上系统版本 | 英文版]
Fast Striker (3.61+!) [3.68],精英中队 [需3.68及以上系统版本 | 英文版]
Asdivine Hearts II (3.61+!) [3.69],神圣之心 2 [需3.69及以上系统版本 | 英文版]
Planet RIX-13 (3.61+!) [3.68],RIX-13号行星 [需3.68及以上系统版本 | 英文版]
One Word by POWGI (3.61+!) [3.69],一个单词 [需3.69及以上系统版本 | 英文版]
Word Sudoku by POWGI (3.61+!) [3.68],单词数独 [需3.68及以上系统版本 | 英文版]
Ghoulboy: Dark Sword of Goblin (3.61+!) [3.69],食尸鬼男孩：哥布林的暗剑 [需3.69及以上系统版本 | 中英文版]
Alvastia Chronicles (3.61+!) [3.69],阿瓦西亚编年史 [需3.69及以上系统版本 | 英文版]
Perils of Baking - Refrosted (3.61+!) [3.68],烘培的危险：再造森林 [需3.68及以上系统版本 | 英文版]
Daggerhood (3.61+!) [3.69],Daggerhood [需3.69及以上系统版本 | 中英文版]
Scintillatron 4096 (3.61+!) [3.69],闪烁 4096 [需3.69及以上系统版本 | 英文版]
Access Denied (3.61+!) [3.69],拒绝访问 [需3.69及以上系统版本 | 中英文版]
Pic-a-Pix Pieces (3.61+!) [3.69],彩绘拼图 碎片 [需3.69及以上系统版本 | 英文版]
I and Me (3.61+!) [3.69],我们 [需3.69及以上系统版本 | 中英文版]
Fate/EXTELLA LINK Digital Soundtrack (3.61+!) [3.69],Fate/EXTELLA LINK 原聲 [需3.69及以上系统版本 | 英文版]
Dragonfly Chronicles (3.61+!) [3.69],蜻蜓编年史 [需3.69及以上系统版本 | 英文版]
Necrosphere Deluxe (3.61+!) [3.69],死魂空间 豪华版 [需3.69及以上系统版本 | 中英文版]
Drowning (3.61+!) [3.69],溺水 [需3.69及以上系统版本 | 英文版]
Dreamwalker (3.61+!) [3.69],梦游者 [需3.69及以上系统版本 | 英文版]
Awesome Pea (3.61+!) [3.69],棒豌豆 [需3.69及以上系统版本 | 英文版]
Bonds of the Skies (3.61+!) [3.69],天空传说 [需3.69及以上系统版本 | 英文版]
Iron Snout,铁鼻 [需3.69及以上系统版本 | 英文版]
Super Weekend Mode (3.61+!) [3.69],超级周末模式 [需3.69及以上系统版本 | 英文版]
Pic-a-Pix Classic (3.61+!) [3.69],彩绘拼图 经典 [需3.69及以上系统版本 | 英文版]
Crossovers by POWGI (3.61+!) [3.69],单词转向 [需3.69及以上系统版本 | 英文版]
Mixups by POWGI (3.61+!) [3.69],混合 [需3.69及以上系统版本 | 英文版]
Everybody's Golf 6,大众高尔夫 6 [日文版]
Gravity Daze,重力眩晕 [日文版]
Record of Hero / Yuusha no Kiroku,勇者记录 [日文版]
Uncharted -Chizu naki Bouken no Hajimari-,神秘海域：黄金深渊 [日文版]
WipEout 2048,反重力赛车 2048 [日文版]
Sawari Makuru!,捣蛋小精灵 [日文版]
Star Strike Delta,超级星尘 三角洲 [日文版]
Unit 13,13分队 [日文版]
Reality Fighters,真实格斗 [日文版]
Escape Plan,逃脱计划 [日文版]
LittleBigPlanet PlayStation Vita,小小大星球 PlayStation Vita [日文版]
MotorStorm RC,机车风暴 RC [日文版]
Resistance: Burning Skies,抵抗：燃烧天空 [日文版]
Fireworks,烟花 [日文版]
Cliff Diving,峭壁游泳 [日文版]
Table Play Soccer,桌上足球 [日文版]
Puls-AR,Puls-AR [日文版]
Table Top Tanks,桌上坦克 [日文版]
Table Play Ice Hockey,桌上冰球 [日文版]
Sound Shapes,声与形 [日文版]
torne PlayStation Vita,torne PlayStation Vita（应用软件） [日文版]
Table Mini Golf,桌上高尔夫 [日文版]
AR Play Free Download Set,AR Play免费下载 [日文版]
Destiny of Spirits,魂之宿命 [日文版]
PlayStation All-Stars Battle Royale,索尼全明星大乱斗 [日文版]
When Vikings Attack!,维京人进攻之时 [日文版]
Open Me! (Hako! Open Me) - Digest Version,箱！Open Me [日文版]
Open Me! (Hako! Open Me),箱！Open Me [日文版]
Soul Sacrifice,灵魂献祭 [日文版]
Smart as,加油！头脑酱 [日文版]
Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [日文版]
Flowery,花 [日文版]
Killzone: Mercenary,杀戮地带：雇佣兵 [日文版]
Tearaway: Hagareta Sekai no Daibouken,撕纸小邮差™ [日文版]
Soul Sacrifice Delta,灵魂献祭 Delta [日文版]
Miku Miku Hockey,初音冰球 [日文版]
Freedom Wars,自由战争 [日文版]
Minna to Issho (Updated Ver),大伙乐相伴 Friend Network (更新) [日文版]
CounterSpy,反击间谍 [日文版]
Doki-Doki Universe,心跳宇宙 [日文版]
God of War Collection,战神 收藏版 [日文版]
Oreshika: Tainted Bloodlines / Ore no Shikabane o Koete Yuke 2,俺尸 2 跨过俺的尸体前进吧 [日文版]
flOw,flOw [日文版]
Tearaway (Trial & Unlock),撕纸小邮差™ [日文版]
Hohokum,花花卡姆 [日文版]
Helldivers,绝地战兵 [日文版]
Dead Nation,死亡国度 [日文版]
U-NEXT,U-NEXT [日文版]
Miku Miku Hockey 2.0,初音冰球 2.0 [日文版]
Entwined,灵魂交织 [日文版]
Murasaki Baby,紫氏宝贝 [日文版]
The Unfinished Swan,黑白世界 [日文版]
Live from PlayStation,PlayStation直播 (应用软件) [日文版]
Resogun,光电战机 [日文版]
MonsterBag,怪物背包 [日文版]
Flickr,Flickr (应用软件) [日文版]
LiveTweet for PlayStation Vita,LiveTweet (应用软件) [日文版]
uke-torne,uke-torne [日文版]
Wake-up Club,起床俱乐部 [日文版]
Foursquare,foursquare [日文版]
Treasure Park,财宝公园 [日文版]
Facebook,Facebook (应用软件) [日文版]
Skype,Skype (应用软件) [日文版]
YouTube,YouTube (应用软件) [日文版]
E-book Reader for PlayStationVita,E-Book 电子小说阅读器 [日文版]
radiko.jp,radiko.jp (应用软件) [日文版]
naspocket,Network Media Player（应用软件） [日文版]
PocketStation for PlayStation Vita,PocketStation官方模拟器 [日文版]
TBS World Heritage Selection,TBS World Heritage Selection [日文版]
TSUTAYA TV,TSUTAYA TV(应用软件) [日文版]
DMM.com,DMM.com (应用软件) [日文版]
NHK On Demand,NHK On Demand (应用软件) [日文版]
TV Dogatch,TV Dogatch [日文版]
SKY PerfecTV! On demand,SKY PerfecTV! On demand [日文版]
iKnow!,iKnow! [日文版]
AMNESIA World AR,失忆症：世界 AR [日文版]
AKB1/149 Renai Sousenkyo Chou Gouka Daretoku BOX powered by HAKO ! -Open Me-,AKB 1/149恋爱总选举 超豪华谁得BOX [日文版]
HATSUNE MIKU AR STAGE,初音未来 AR [日文版]
Ridge Racer,山脊赛车 [日文版]
Shin Sangoku Musou Next,真•三国无双 NEXT [日文版]
BlazBlue: Continuum Shift Extend,苍翼默示录：确率事项 扩展版 [日文版]
Persona 4 Golden,女神异闻录 4 黄金版 [日文版]
Makai Senki Disgaea 3 Return,魔界战记 3 [日文版]
Power Smash 4,VR网球 4 [日文版]
Little Busters! Converted Edition,小小克星 改装版 [日文版]
Lord of Apocalypse,天启之王 [日文版]
Tales of Innocence R,圣洁传说 R [日文版]
Shin Kamaitachi no Yoru: 11 Ninme no Suspect,真恐怖惊魂夜：第 11 位到访者 [日文版]
Ultimate Marvel vs. CapCom 3,终极漫画英雄VS卡普空 3 [日文版]
Asphalt: Injection,沥青都市：喷射 [日文版]
AR Combat DigiQ: Tomodachi Senshatai,AR巧乐战车 [日文版]
Lumines: Electronic Symphony,音乐方块：电子交响乐 [日文版]
Rayman Origins,雷曼：起源 [日文版]
MICHAEL JACKSON THE EXPERIENCE HD,迈克尔杰克逊生涯高清版 [日文版]
Dark Quest: Alliance,地牢猎手：联盟 [日文版]
Touch My Katamari,块魂：变形 [日文版]
Shinobido 2: Revenge of Zen,忍道 2：散华 [日文版]
Zero Escape: Virtue's Last Reward,极限脱出 ADV：善人死亡 [日文版]
F1 2011,F1方程式赛车 2011 [日文版]
Army Corps of Hell,地狱军团 [日文版]
Monster Radar,怪物雷达 [日文版]
Ragnarok Odyssey,仙境传说 奥德赛 [日文版]
Dream C Club Zero Portable,梦幻俱乐部 Zero 携带版 [日文版]
Let's try Bass Fishing FISH ON NEXT,上钩了 NEXT [日文版]
Mahjong Fight Club: Shinsei Zenkoku Taisen Han,麻将格斗俱乐部：新生•全国对战版 [日文版]
Pro Yakyuu Spirits 2012,职业棒球之魂 2012 [日文版]
Super Monkey Ball: Banana Splitz,超级猴子球：香蕉闪电战 [日文版]
Ninja Gaiden Sigma Plus,忍者龙剑传 Σ+ [日文版]
Ou to Maou to Shichinin no Himegimitachi: Shin Ousama Monogatari,国王、魔王与7位公主：新•国王物语 [日文版]
Metal Gear Solid HD Edition,合金装备高清版 [日文版]
Assault Armies,突击军团 [日文版]
Dokuro,骷髅王子 多克罗 [日文版]
Sumioni: Demon Arts,墨鬼 [日文版]
FIFA World Class Soccer,FIFA世界杯 [日文版]
Kidou Senshi Gundam Seed Battle Destiny,机动战士高达 SEED：战斗命运 [日文版]
Samurai & Dragons,武士与巨龙 [日文版]
Eiyuu Densetsu: Zero no Kiseki Evolution,英雄传说：零之轨迹 进化版 [日文版]
Demon Gaze,恶魔凝视 [日文版]
Nikoli no Sudoku V: Shugyoku no 12 Puzzle,尼柯利数独：玉珠之 12 谜题 [日文版]
Puzzle by Nikoli V: Sudoku,尼柯利谜题：数独 [日文版]
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta (Online version),空之波涛：为失落之星献诗 (线上版) [日文版]
TOEIC Test: Jissen Tokkun,实战训练 [日文版]
Silent Hill: Book of Memories,寂静岭：记忆之书 [日文版]
NextRev: Eibunpou Tettei Tokkun,次世代英文法彻底特训 [日文版]
NextRev: Gyouseishoshi Shiken,次世代行政书士试验 [日文版]
orgarhythm,奥迦旋律 [日文版]
Nikoli no Puzzle V: Kakuro,尼柯利谜题：数和 [日文版]
Puzzle by Nikoli V: Slitherlink,尼柯利谜题：数回 [日文版]
Time Travelers,时间旅行者 [日文版]
Street Fighter X Tekken,街霸×铁拳 [中日文版]
Jikkyou Powerful Pro Yakyuu 2012,实况力量棒球 2012 [日文版]
Moe Moe Daisensou * Gendaiban++,萌萌大作战 现代版++ [日文版]
Guardian Hearts Online,守护之心 OL [日文版]
Nikoli no Puzzle V: Heyawake,尼柯利谜题：数房 [日文版]
Nikoli no Puzzle V: Nurikabe,尼柯利谜题：数墙 [日文版]
Super Hero Generation,超级英雄世纪 [日文版]
DJMax Technika Tune,DJMax [日文版]
NextRev: Ouyou Jouhougijutsusha Shiken,次世代应用情报技术者试验 [日文版]
NextRev: Kihonjouhou Gijutsusha Shiken,次世代基本情报技术者试验 [日文版]
NextRev: IT Passport Shiken,次世代IT执照试验 [日文版]
Hatsune Miku -Project DIVA- f,初音未来：歌姬计划 F [日文版]
Valhalla Knights 3,瓦尔哈拉骑士 3 [日文版]
Danball Senki W Release,纸箱机战 W [日文版]
Picotto Knights,小小骑士 [日文版]
Assault Gunners,冲锋枪手 [日文版]
Metal Gear Solid 2: Sons of Liberty - HD Edition,合金装备 2：自由之子 高清版 [日文版]
Metal Gear Solid 3: Snake Eater - HD Edition,合金装备 3：食蛇者 高清版 [日文版]
Nikoli no Puzzle V: Akari,尼柯利谜题：博物馆 [日文版]
Nikoli no Puzzle V: Masyu,尼柯利谜题：数手 [日文版]
Ginsei Shogi: Kyoutendo Toufuu Raijin,银星将棋：强天怒斗风雷神 [日文版]
NextRev: FP Ginoukentei Shiken 2-Kyuu,次世代FP技能鉴定2级 [日文版]
NextRev: FP Ginoukentei Shiken 3-Kyuu,次世代FP技能鉴定3级 [日文版]
Tokushu Houdoubu,特殊报道部 [日文版]
ELEDiVE,ELEDiVE [日文版]
Octalide,OCTALIDE [日文版]
Uni Uni Union,Uni Uni Union [日文版]
Mou Sou Suru Shika Nai,真是的，别无他法了 [日文版]
VOLT,伏特 [日文版]
Nikoli no Puzzle V: Yajilin,尼柯利谜题：雅吉林 [日文版]
Nikoli no Puzzle V: Hashi o Kakero,尼柯利谜题：数桥 [日文版]
Nikoli no Puzzle V: Shikaku ni Kire,尼柯利谜题：切成四角 [日文版]
Nikoli no Puzzle V: Number Link,尼柯利谜题：数连 [日文版]
Nikoli no Puzzle V: Hitori ni Shitekure,尼柯利谜题：独立完成 [日文版]
NextRev: Takken Shiken,次世代宅建试验 [日文版]
NextRev: Jouhou Security Specialist Shiken,次世代信息安全专家试验 [日文版]
AKB1/149 Renai Sousenkyo,AKB 1/149恋爱总选举 [日文版]
Earth Defense Force 2017 Portable,地球防卫军 3 携带版 [日文版]
Jet Set Radio,街头涂鸦 [日文版]
Ys: Memories of Celceta,伊苏：塞尔塞塔的树海 [日文版]
Need for Speed: Most Wanted,极品飞车：最高通缉 [日文版]
FIFA 13: World Class Soccer,FIFA 13：世界杯 [日文版]
NextRev: Shakai Fukushishi Shiken,次世代福利工作者试验 [日文版]
NAtURAL DOCtRINE,自然法则 [日文版]
Tottemo E Mahjong,非常E麻将 [日文版]
Assassin's Creed III: Liberation,刺客信条 3：解放 [日文版]
Suugaku Rikiou: Shokyuu Naka-1-Level,数学力王：初级 [日文版]
Suugaku Rikiou: Chuukyuu Naka-2-Level,数学力王：中级 [日文版]
Suugaku Rikiou: Joukyuu Naka-3-Level,数学力王：高级 [日文版]
NextRev: Kaigo Fukushishi Shiken,次世代看护福利员试验 [日文版]
Fate/stay night [Realta Nua],Fate/stay night [Realta Nua] [日文版]
Present for you,你的礼物 [英文版]
Monster Radar Plus,怪物雷达 Plus [日文版]
Tales of Hearts R,心灵传说 R [日文版]
Gundam Breaker,高达破坏者 [日文版]
Totori no Atelier Plus: Arland no Renkinjutsushi 2,托托莉的炼金工房 Plus：亚兰德的炼金术士 2 [日文版]
Spy Hunter,间谍猎手 [日文版]
Sakura-Sou no Pet na Kanojo,樱花庄的宠物女孩 [日文版]
Malicious Rebirth,灾厄：重生 [日文版]
Guilty Gear XX Accent Core Plus R,罪恶装备 XX AC 加强版 R [日文版]
Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,战极姬 3：分割天下的光与影 [日文版]
Senran Kagura: Shinovi Versus,闪乱神乐：少女们的证明 [日文版]
Jikkyou Powerful Pro Yakyuu 2012 Ketteiban,实况力量棒球 2012 决定版 [日文版]
XBlaze Code: Embryo,X苍炎 代号：萌芽 [日文版]
Tenshi Tsuki no Shoujo,天使附体的少女 [日文版]
Aabs Animals,AR宠物 [日文版]
PhotoKano Kiss,写真女友 Kiss [日文版]
Ragnarok Odyssey ACE,仙境传说 奥德赛 ACE [日文版]
Phantasy Star Online 2,梦幻之星在线 2 [日文版]
One Piece: Kaizoku Musou 2,海贼王：海贼无双 2 [日文版]
NextRev: Chuushoukigyou Shindanshi Shiken 1,次世代中小企业诊断士试验 1 [日文版]
NextRev: Chuushoukigyou Shindanshi Shiken 2,次世代中小企业诊断士试验 2 [日文版]
Spelunker Collection,地底探险 [日文版]
Steins;Gate: Hiyoku Renri no Darling,命运石之门：比翼连理的爱人 [日文版]
Steins;Gate,命运石之门 [日文版]
Monster Monpiece,极限凸骑 [英文版]
WRC 3 - FIA World Rally Championship,世界拉力锦标赛 3 [日文版]
Oboro Muramasa,胧村正 [日文版]
Pro Yakyuu Spirits 2013,职业棒球之魂 2013 [日文版]
Getsuei Gakuen: kou,月英学院 [日文版]
Hatsune Miku Project DIVA F Sync Tool,初音未来：歌姬计划 F 同步工具 [日文版]
San Goku Shi 12,三国志 12 [日文版]
Naitei! Shuukatsu Kanzen Taisaku - ES - SPI - Mensetsu,内定！求职完全对策 (简历-测试-面试) [日文版]
Ninja Gaiden Sigma 2 Plus,忍者龙剑传 Σ2+ [中日文版]
NextRev: Sharoushi Shiken,次世代社会保险劳务士试验 [日文版]
AKIBA'S TRIP: Undead ＆ Undressed,秋叶脱物语 2 [日文版]
Photo Kano Kiss AR,写真女友 Kiss AR [日文版]
Haiyore! Nyaruko-San: Meijoushigatai Game no You na Mono,潜行吧！奈亚子：难以名状的游戏一样的东西 [日文版]
Tales of Hearts R: Infinite Evolve,心灵传说 R：无限进化 [日文版]
Power Pro Stadium,力量棒球 [日文版]
Dead or Alive 5 Plus,死或生 5 Plus [中日文版]
Sorcery Saga: The Curse of the Great Curry God,圣魔导物语 [日文版]
Cure Mate Club,大小姐学院俱乐部 [日文版]
Meruru no Atelier Plus: Arland no Renkinjutsushi 3,梅露露的炼金工房 Plus：雅兰德的炼金术士 3 [日文版]
NextRev: Eiken,次世代使用英语技能鉴定 [日文版]
TOEIC Test: Jissen Tokkun 2,实战训练 2 [日文版]
Memories Off 6 Complete,告别回忆 6 完全版 [日文版]
Memories Off: Yubikiri no Kioku,告别回忆 7：誓约的记忆 [日文版]
Slotter Mania V: Zettai Shogeki II,角子机胜负师 V：绝对冲击 2 [日文版]
Meikyuu Cross Blood: Infinity,迷宫×血痕：无限 [日文版]
BlazBlue: Chronophantasma,苍翼默示录：刻之幻影 [日文版]
Hyperdimension Neptunia: Producing Perfection,超次元偶像：海王星 PP [日文版]
Kaku-San-Sei Million Arthur,扩散性百万亚瑟王 [日文版]
Mind Zero,灵魂原点 [日文版]
Rocketbirds: Hardboiled Chicken,火箭鸟：铁血雄鸡 [日文版]
NextRev: Hisho Kentei Shiken,次世代秘书鉴定试验 [日文版]
Dragon's Crown,龙之皇冠 [日文版]
Super Robot Taisen OG Saga - Pride of Justice,超级机器人大战 OG 传说：魔装机神 3 [日文版]
Kidou Senshi Gundam: Battle Operation Support Application,机动战士高达：战斗技术支持应用程序 [日文版]
NextRev: Care Manager Shiken,次世代护理经纪人试验 [日文版]
Toukiden,讨鬼传 [日文版]
Winning Post 7 2013,赛马大亨 7 2013 [日文版]
Eiyuu Densetsu: Sen no Kiseki,英雄传说：闪之轨迹 [日文版]
Exstetra,EX 棱镜骑士 [日文版]
Conception II: Children of the Seven Stars,受孕 2：七星之子 [日文版]
Soccer Tsuku: Pro Soccer Club wo Tsukurou!,职业创造球会 [日文版]
Uta Kumi 575,歌组575 [日文版]
Hotchkiss,订书机之吻 [日文版]
FIFA 14,FIFA 14 [日文版]
Danganronpa 1-2 Reload,枪弹辩驳 1+2 [日文版]
AMNESIA V Edition,失忆症 V [日文版]
Hatsune Miku -Project DIVA- F 2nd,初音未来：歌姬计划 F2 [日文版]
Grisaia no Kajitsu: Le Fruit de la Grisaia,灰色的果实 [日文版]
Limbo,地狱边境 [日文版]
Warriors Orochi 2 Ultimate,无双大蛇 2 终极版 [日文版]
Dragon's Dogma Quest,龙之信条：任务 [日文版]
Dragon Ball Z: Battle of Z,龙珠 Z：终极之战 [日文版]
Puella Magi Madoka Magica - The Battle Pentagram,魔法少女小圆：战斗五角之星 [日文版]
Yahari Game demo Ore no Seishun Love Come wa Machigatteiru.,果然在游戏里我的青春恋爱物语也有问题 [日文版]
Rui wa Tomo o Yobu,物以类聚 [日文版]
Final Fantasy X HD Remaster,最终幻想 X 高清重制版 [日文版]
Final Fantasy X-2 HD Remaster,最终幻想 X-2 高清重制版 [日文版]
Magical Beat,魔幻节拍 [日文版]
Nihon Pro Mahjong Renmei Kounin: Motto 20-Bai! Mahjong ga Tsuyoku Naru Houhou - Shochuukyuusha Hen,日本职业麻将联盟公认：加强 20 倍！使麻将打得更好的方法 初中级者篇 [日文版]
Nihon Pro Mahjong Renmei Suisen: Tokoton Mahjong! Joryuu Pro ni Chousen! Tetsuman Megami Special,日本职业麻将联盟公认：彻底麻将！挑战女职业选手！彻万女神特别篇 [日文版]
Puyo Puyo Tetris,噗哟噗哟的俄罗斯方块 [日文版]
Makai Senki Disgaea 4 Return,魔界战记 4 [日文版]
Hyperdimension Neptunia: Re;Birth1,超次元海王星：重生 1 [日文版]
Furuiro Meikyuu Rondo: La Roue de fortune,古色迷宫轮舞曲 [日文版]
Super Heroine Chronicle: Chou Heroine Senki,美少女战记 [日文版]
Urban Trial Freestyle,城市自由狂飙 [日文版]
Sengoku Hime 4: Souha Hyakkei Hana Mamoru Chikai,战极姬 4：争霸百计 护花之誓 [日文版]
Sengoku Musou 2 with Moushouden HD Version,战国无双 2 猛将传 高清版 [日文版]
Hyperdevotion Noire Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [日文版]
Slotter Mania V: Gakuen Mokushiroku - Highschool of the Dead,角子机胜负师 V：学园默示录 [日文版]
Winning Post 8,赛马大亨 8 [日文版]
Sora no Mukou de Saki Masuyou ni,&'-绽放在天空的彼岸 [日文版]
God Eater 2,噬神者 2 [日文版]
